movieID,actorID
tt0118789,nm0000207
tt8242084,nm1102891
tt3986820,nm5555747
tt4425200,nm1249052
tt0137363,nm0204706
tt11783766,nm0474774
tt1854564,nm0277213
tt0109020,nm0071501
tt0499554,nm0517448
tt0324133,nm0001648
tt0106664,nm0740264
tt3861390,nm0268199
tt1700841,nm1325419
tt0106582,nm0001475
tt0861689,nm0410832
tt3332064,nm1913734
tt8338762,nm5640824
tt0418647,nm0266824
tt0107156,nm0152061
tt6081670,nm0365317
tt0278731,nm0001655
tt10187208,nm2181128
tt0329101,nm0000387
tt6836936,nm0006763
tt1810683,nm3240106
tt0409904,nm0450975
tt0101458,nm0265989
tt10230426,nm0048075
tt2309764,nm0004626
tt1225822,nm1325419
tt0250494,nm0005561
tt3203606,nm0127373
tt0109306,nm0001448
tt2217859,nm0000321
tt0169547,nm0000228
tt6908274,nm1486647
tt0254686,nm0320760
tt0790724,nm0000129
tt3138104,nm0363954
tt10483386,nm1431656
tt3741632,nm0000661
tt1245526,nm0000246
tt1809398,nm1727304
tt0101761,nm0000212
tt0119978,nm0000362
tt3822396,nm2284321
tt1340138,nm3592338
tt0787524,nm3832790
tt10152736,nm0621937
tt1194417,nm0001608
tt1562859,nm0149822
tt3142764,nm1421767
tt0120591,nm0000246
tt6317656,nm12270579
tt3344694,nm0528462
tt1248971,nm2474586
tt8869978,nm7021807
tt0108037,nm0480869
tt4468740,nm0095017
tt11285280,nm0001034
tt4139588,nm0935395
tt0113627,nm0000223
tt0104466,nm0001628
tt0108394,nm0000365
tt7390646,nm0365140
tt0999913,nm0005188
tt0107473,nm0000325
tt5719748,nm1002664
tt10199640,nm3451503
tt0381707,nm0005541
tt0125439,nm0000424
tt0469623,nm0000141
tt3915174,nm6073955
tt2640474,nm4247965
tt0104237,nm0000300
tt0989000,nm0526859
tt6367558,nm4297691
tt6101820,nm0022764
tt1092026,nm0736622
tt2032572,nm1782667
tt5613484,nm2239702
tt8178486,nm2468012
tt1334553,nm0021132
tt5057140,nm0002907
tt2119543,nm6236783
tt7984734,nm0000353
tt0120586,nm0001570
tt2988272,nm5744729
tt2882328,nm0747172
tt0484111,nm0004851
tt0251736,nm0600667
tt5541240,nm2796058
tt6302160,nm9106801
tt0398913,nm0005326
tt0312843,nm0766502
tt8908002,nm5305841
tt6338498,nm0592135
tt0427969,nm0000178
tt3390572,nm1946407
tt0361089,nm0000191
tt5577742,nm0005416
tt8737152,nm4129969
tt1226837,nm0136797
tt0119114,nm0014606
tt11555492,nm1846124
tt0149691,nm0000204
tt3901826,nm4740113
tt0770772,nm0000114
tt10731768,nm5245722
tt1197628,nm0000501
tt0490086,nm0001016
tt1946502,nm1225628
tt0800369,nm1165110
tt11233960,nm1256532
tt1155056,nm0748620
tt12789558,nm11879379
tt4714782,nm1955257
tt0109369,nm0003289
tt0455857,nm1556320
tt0117615,nm0476195
tt0295289,nm0004757
tt0910554,nm1483369
tt1100119,nm0993507
tt0100168,nm0000490
tt1490785,nm0647634
tt0268695,nm0004692
tt0233142,nm0000621
tt1121096,nm0000313
tt0105695,nm0001321
tt0104779,nm0782561
tt4411504,nm2306611
tt0114126,nm0000329
tt0800369,nm1089991
tt2106476,nm5039026
tt1673697,nm2371735
tt1879030,nm3509272
tt0838247,nm0519043
tt9421570,nm0350453
tt1100089,nm0749263
tt6598238,nm0195626
tt0210945,nm0403652
tt1945062,nm0001287
tt3922798,nm3003862
tt0115862,nm0000563
tt2321549,nm0568399
tt4326444,nm0840772
tt3859076,nm0000602
tt0118755,nm0000980
tt0100530,nm0000125
tt3687186,nm2655177
tt4913966,nm0004802
tt0289944,nm0950165
tt4669186,nm1159180
tt12472554,nm1417314
tt2268016,nm0542133
tt1791682,nm3485845
tt2562232,nm0302108
tt8116428,nm3011350
tt0117665,nm0000574
tt0133046,nm0004846
tt6265050,nm3966456
tt0417976,nm0156444
tt4986098,nm0929489
tt0137523,nm0000093
tt0817230,nm0000210
tt0267287,nm0084248
tt0313792,nm0000362
tt1488181,nm0836836
tt0964516,nm2585918
tt0112585,nm0611673
tt0347304,nm0451307
tt2076822,nm0654648
tt2872462,nm3860305
tt3148502,nm0592795
tt8574252,nm6079248
tt2279339,nm1159180
tt6017942,nm2930503
tt1318514,nm0785227
tt0154506,nm0369918
tt0298148,nm0000552
tt0304415,nm0005466
tt1951264,nm2225369
tt0384286,nm0655585
tt1226236,nm2918889
tt0100107,nm0132257
tt4981636,nm3838034
tt0109020,nm0345100
tt0795351,nm0574534
tt0796368,nm0568846
tt0108147,nm0400464
tt0870111,nm0790688
tt1959563,nm0005351
tt1673702,nm0086924
tt0099348,nm0001295
tt1403214,nm1249263
tt2211173,nm2570245
tt0948470,nm0406975
tt1137450,nm0000352
tt0351977,nm1008709
tt1183276,nm0714534
tt0133240,nm0330687
tt0276751,nm0001057
tt1564585,nm0199590
tt1966566,nm1215228
tt2024469,nm0000553
tt1951181,nm0719637
tt0437407,nm0004569
tt5970844,nm1229940
tt1972591,nm2793591
tt0845448,nm0004569
tt0116165,nm0743418
tt0271027,nm0001409
tt0434215,nm0005210
tt0100107,nm0160004
tt0335245,nm0799777
tt4630550,nm8128112
tt0119592,nm0000237
tt0443431,nm1632070
tt0114563,nm0353198
tt7670212,nm1249263
tt0402850,nm0625789
tt0247425,nm0001763
tt0890870,nm0666398
tt0164108,nm0000232
tt0114746,nm0000246
tt0120694,nm0035060
tt4595186,nm0110168
tt1220213,nm0274919
tt0267248,nm0005017
tt1531663,nm0671567
tt0914863,nm0000168
tt0110443,nm0001834
tt0247586,nm0667282
tt10515852,nm2007163
tt0140397,nm0005569
tt2709692,nm7372981
tt0130623,nm0942787
tt0351977,nm0100889
tt4633690,nm1165044
tt0460792,nm1503432
tt0811138,nm0004695
tt0268380,nm0001459
tt0345549,nm0038355
tt0108330,nm0000134
tt2562232,nm0000474
tt2165735,nm0399062
tt6214928,nm0662504
tt10895576,nm3256907
tt10214826,nm8819004
tt5616294,nm0001602
tt1430607,nm0491402
tt0805647,nm0001674
tt0219822,nm0535850
tt1314280,nm3183101
tt10612922,nm2345856
tt1441940,nm4730073
tt0372588,nm0001778
tt1687901,nm0922035
tt0118892,nm0911542
tt0347618,nm0407514
tt0210382,nm0001631
tt0114709,nm0001815
tt1707386,nm0000128
tt0486655,nm0000132
tt0420206,nm0821177
tt3742378,nm0143252
tt0163983,nm0001722
tt3442990,nm0205626
tt0100201,nm0000157
tt0317303,nm0000552
tt0213847,nm0000899
tt1640548,nm0004936
tt0145531,nm0000321
tt8368512,nm3014031
tt0995740,nm1249116
tt1715873,nm0206257
tt2832470,nm3202519
tt10675724,nm1593609
tt0268978,nm0000438
tt0280491,nm0683116
tt6742252,nm1596400
tt0301976,nm0000228
tt0109891,nm0007210
tt0775440,nm4148246
tt10310140,nm5520432
tt0112573,nm0000521
tt0270980,nm0005346
tt0143145,nm0001015
tt1262981,nm0754512
tt4832640,nm2815326
tt4374460,nm1216209
tt8299768,nm2440805
tt0139668,nm0000249
tt1869716,nm1527905
tt3065204,nm4068901
tt7073710,nm0532900
tt0109707,nm0000572
tt1686313,nm0909412
tt2080374,nm1055413
tt1650453,nm5038177
tt3824648,nm1470498
tt0206634,nm0654110
tt0462538,nm0004813
tt1754700,nm0222938
tt2473682,nm0246612
tt1390411,nm0322407
tt0452681,nm0000741
tt9426210,nm4836118
tt5742374,nm6191250
tt2381111,nm1727304
tt13234058,nm0507207
tt0249241,nm0280132
tt0109279,nm0000293
tt0120647,nm0000495
tt3381008,nm0835016
tt13795296,nm5129212
tt3029556,nm2615398
tt0902955,nm1687151
tt0120662,nm0000991
tt0120757,nm0004898
tt0289043,nm0614165
tt0267913,nm0005327
tt2459156,nm2372275
tt0318155,nm0000409
tt0120694,nm0001326
tt0099951,nm0925794
tt8110640,nm0940158
tt0251127,nm1063517
tt0429591,nm1685658
tt1087578,nm0008346
tt0115907,nm0000131
tt1303828,nm0644897
tt1640548,nm1256532
tt1735485,nm2602328
tt5397194,nm6276553
tt7805960,nm3668216
tt2452042,nm6907855
tt0109068,nm0000409
tt8784956,nm0000518
tt0433442,nm0004395
tt3622592,nm5353321
tt6045466,nm0000172
tt3469046,nm0005295
tt0119887,nm0000491
tt0120684,nm0000409
tt5304464,nm0001376
tt0111477,nm0000115
tt11003218,nm0000115
tt1345836,nm0000288
tt5774450,nm5133511
tt0462229,nm0001092
tt2910274,nm2809577
tt0406816,nm0000688
tt1959490,nm0000128
tt2334649,nm0430107
tt1235830,nm2253799
tt0804516,nm0015370
tt1911553,nm2454487
tt3553976,nm1126657
tt0416236,nm0383603
tt8385148,nm0000104
tt0166896,nm0002070
tt0180093,nm0005541
tt1772250,nm3599039
tt0100140,nm0001706
tt0111667,nm0709634
tt1053810,nm0000092
tt1656190,nm0005458
tt9354944,nm3381295
tt1521197,nm0000667
tt8262802,nm0334159
tt3224458,nm0000158
tt0482546,nm0000250
tt2473682,nm5594209
tt4400038,nm0332709
tt8119752,nm9687792
tt2452254,nm1955257
tt0791304,nm0000404
tt8743064,nm5351647
tt0117965,nm0429114
tt0351283,nm0000586
tt0099762,nm0001290
tt0808240,nm2552463
tt0125664,nm0671761
tt0489049,nm0068338
tt3398268,nm0855398
tt4468634,nm0000368
tt4168188,nm2102514
tt0122933,nm0000345
tt8385148,nm0000168
tt0861739,nm0432753
tt0114369,nm0000093
tt1211956,nm0000352
tt0120399,nm0000576
tt0108162,nm0000232
tt1629715,nm1591897
tt0209463,nm0235426
tt13795296,nm0222426
tt0156323,nm0834626
tt2279339,nm0000188
tt2236054,nm0669853
tt0858486,nm0020354
tt0430651,nm0463592
tt0109382,nm0139528
tt0278731,nm0001669
tt0430651,nm0038355
tt1769363,nm0278979
tt2674454,nm0805476
tt8485364,nm1712811
tt0108071,nm0001749
tt4921860,nm7522584
tt0331952,nm0000353
tt3605418,nm1869101
tt5323662,nm0997115
tt0184858,nm0289656
tt1996264,nm0519043
tt1455811,nm1375534
tt0297721,nm1099171
tt0100024,nm0001363
tt2359024,nm0086301
tt6802308,nm7556035
tt1018765,nm1107001
tt2402105,nm3592338
tt1563742,nm0220240
tt3892172,nm9286880
tt8009744,nm0001804
tt8747160,nm3270793
tt0923811,nm0370677
tt11327514,nm0001872
tt0337578,nm0154274
tt1691916,nm3614913
tt4701182,nm2794962
tt0107611,nm0000152
tt0900387,nm1101713
tt5774062,nm4772366
tt5979874,nm0837523
tt6133130,nm0110168
tt1590089,nm0454128
tt15838850,nm3780600
tt0111507,nm0301515
tt8179388,nm5375420
tt5697572,nm3716653
tt4998632,nm0226813
tt0361668,nm0385846
tt0347149,nm0309107
tt4191054,nm0445903
tt1590193,nm0052186
tt1647668,nm0000273
tt0348150,nm0005188
tt0477348,nm0000437
tt0230838,nm0005042
tt0112818,nm0000215
tt3672840,nm0000329
tt0314063,nm0001648
tt0398375,nm0000126
tt0453548,nm0036261
tt0449999,nm0611552
tt0480669,nm0253216
tt0818165,nm0244630
tt7589524,nm3130490
tt5580390,nm1020089
tt6302160,nm9106798
tt8337158,nm6543093
tt2347569,nm2316017
tt3628584,nm0356021
tt3530002,nm3255459
tt3099498,nm0662981
tt0983193,nm0068260
tt9608818,nm6038328
tt0409184,nm0244151
tt0110367,nm0000215
tt0099348,nm0002110
tt0120783,nm0001670
tt1925435,nm0627639
tt0844471,nm0267506
tt5884230,nm0001774
tt6338498,nm0757855
tt1234654,nm1950086
tt1619029,nm0000204
tt5734576,nm3012064
tt0150992,nm0706787
tt0285175,nm0005313
tt8908002,nm4449711
tt1182350,nm0000982
tt0100507,nm0000230
tt4276820,nm0002253
tt2140571,nm6543093
tt0120710,nm0000375
tt2364841,nm0000255
tt0129167,nm0547349
tt0379865,nm1024677
tt8522006,nm4496875
tt1031969,nm2061362
tt1596350,nm0362766
tt2571140,nm0747172
tt1068956,nm2717565
tt1355644,nm0695435
tt0808240,nm0035067
tt13066182,nm2995197
tt0178737,nm0001538
tt0227538,nm0000104
tt7711170,nm0578766
tt0356680,nm0000132
tt1188113,nm0614165
tt0838283,nm0002071
tt0814255,nm0571727
tt0123964,nm0001454
tt0370986,nm1227232
tt1716772,nm3002919
tt1068678,nm0159776
tt1588173,nm3006818
tt6864046,nm2111748
tt0182000,nm0028319
tt8108200,nm1249116
tt0290673,nm0243355
tt0120390,nm0000501
tt1447500,nm0820240
tt3236120,nm0015196
tt0265349,nm0251678
tt0101748,nm0659325
tt9059704,nm2513282
tt0120879,nm0001057
tt0101745,nm0000150
tt3387266,nm0654648
tt0120679,nm0000547
tt0120207,nm0641944
tt0123755,nm0935659
tt1231583,nm0004937
tt1139592,nm0807503
tt0887912,nm0001602
tt0110622,nm0001740
tt3280916,nm0452748
tt1020558,nm1055413
tt2467046,nm2216125
tt0119282,nm0000249
tt0291376,nm0700869
tt1483013,nm0000129
tt0103850,nm0936403
tt0359950,nm1325419
tt0460745,nm0005351
tt1486834,nm3485845
tt0454824,nm0213847
tt0118829,nm0004982
tt3517870,nm0039327
tt3921314,nm4215609
tt2585562,nm4861046
tt0193253,nm0229923
tt1711425,nm1947831
tt1216520,nm0544334
tt0109305,nm0001521
tt1646959,nm3797610
tt1368440,nm0001787
tt1684628,nm3970988
tt0365376,nm1371529
tt7736496,nm0095017
tt5962210,nm6578009
tt0338135,nm0189887
tt1649443,nm0892299
tt0119141,nm0855103
tt0259974,nm0330070
tt2424988,nm1599046
tt0236784,nm0000112
tt3089630,nm9500254
tt1718903,nm1154749
tt6316138,nm2349707
tt3322364,nm0001556
tt0120689,nm0001556
tt1179031,nm0355910
tt1182972,nm1999369
tt0273689,nm0001618
tt6270534,nm1385871
tt8983202,nm6489927
tt0120490,nm0638249
tt0913445,nm1378320
tt4458206,nm1127784
tt0161100,nm0625735
tt0298148,nm0000139
tt0119432,nm0001737
tt6217926,nm3485845
tt6205872,nm3747611
tt0312004,nm0443153
tt1361336,nm1906042
tt0478970,nm0000140
tt0427327,nm2284889
tt1360860,nm13552091
tt0796366,nm0670408
tt0387914,nm0616420
tt2024519,nm0046424
tt21237030,nm8675610
tt7405458,nm3769182
tt3622120,nm4656381
tt0375920,nm0728795
tt0314063,nm1080320
tt0158493,nm0621576
tt1241195,nm3901368
tt0440803,nm1801453
tt0118956,nm0640413
tt0238112,nm0000288
tt10023024,nm0393535
tt9172422,nm0000809
tt6543652,nm0844371
tt6462958,nm1752221
tt4181052,nm0051509
tt0151150,nm0706787
tt0290095,nm0000329
tt0216216,nm0000216
tt1149362,nm0414272
tt1291566,nm0503567
tt1840309,nm0940362
tt1179794,nm0733812
tt1598778,nm0000569
tt2304426,nm0038690
tt6781982,nm0539082
tt0109836,nm0000307
tt1172570,nm3032715
tt11742798,nm6377764
tt0984200,nm0000191
tt6902676,nm6812060
tt3203620,nm7044454
tt1274295,nm0837000
tt1562871,nm0004626
tt0221111,nm0014558
tt0419706,nm0881631
tt0102945,nm0000210
tt0360486,nm0005023
tt1242422,nm2975962
tt2357129,nm1265802
tt4682266,nm0103797
tt0978759,nm0502425
tt0099005,nm0000154
tt3775086,nm0763216
tt0348150,nm0746125
tt0283003,nm0005403
tt3838992,nm0000136
tt0311289,nm0000685
tt0399201,nm0005023
tt1618434,nm1812656
tt0120882,nm0002010
tt0374536,nm0000511
tt0978759,nm0001574
tt0814335,nm1720028
tt1867093,nm0000168
tt0125439,nm0000210
tt0283111,nm0001513
tt4361050,nm2399383
tt0862467,nm3063003
tt8042292,nm5058490
tt2479478,nm0306201
tt3463106,nm4187130
tt1758810,nm0272581
tt1355630,nm3284401
tt0456144,nm0004569
tt0106266,nm0171513
tt0103939,nm0000375
tt1276419,nm0586568
tt5951188,nm2045831
tt0852713,nm0267506
tt5616176,nm3841486
tt4513678,nm6016511
tt0454987,nm1009277
tt5451118,nm0777912
tt0289879,nm0005110
tt0301976,nm0005098
tt10883506,nm5293539
tt6821012,nm0000114
tt0456149,nm0025557
tt0314676,nm0000375
tt1285009,nm5730649
tt0116095,nm0000232
tt1278449,nm1132005
tt0286499,nm0619406
tt0119336,nm0000576
tt1582519,nm1121870
tt3170832,nm0488953
tt2103281,nm0000198
tt1686784,nm1251565
tt0280760,nm0000156
tt4698584,nm0323483
tt0298203,nm0000107
tt0448694,nm0000161
tt0269347,nm0000169
tt0499556,nm1229204
tt0429715,nm1052141
tt6990206,nm2705197
tt0138749,nm0001609
tt0758730,nm1560274
tt1790864,nm3729721
tt13320662,nm0151419
tt5164214,nm0000113
tt7488208,nm4597798
tt0462244,nm0613147
tt1329457,nm0144377
tt1186370,nm1760272
tt2124787,nm0004747
tt0106613,nm0000608
tt1568346,nm0185819
tt0106950,nm0004286
tt0380066,nm0132441
tt0362269,nm0000563
tt5960374,nm0000204
tt10451914,nm0162281
tt4479380,nm4789912
tt1241195,nm7802963
tt7738450,nm9516213
tt0804492,nm0003115
tt11253090,nm1521381
tt4273292,nm1735235
tt10199586,nm10641641
tt0110222,nm0080150
tt0119485,nm0855212
tt8233874,nm0287182
tt10280296,nm0389621
tt0109361,nm0109620
tt7698468,nm2331000
tt1098327,nm0154226
tt1729637,nm0006795
tt0240510,nm0005132
tt1164999,nm3127008
tt6372694,nm0608405
tt1197628,nm0736622
tt0110027,nm0538683
tt1274586,nm0947338
tt0243655,nm0603413
tt2527336,nm5397459
tt1748227,nm1313581
tt0482603,nm1676221
tt1365050,nm7636996
tt1071812,nm0352517
tt0244970,nm0000673
tt1388418,nm1758855
tt1629705,nm0635330
tt0457433,nm0692466
tt0108185,nm0000152
tt12889404,nm5123156
tt10644708,nm1069587
tt5542802,nm2138653
tt0115693,nm0490513
tt0972883,nm0973177
tt8058874,nm5277107
tt1764234,nm1058940
tt1853614,nm5649085
tt1655441,nm0401264
tt0116242,nm0000210
tt0105275,nm0778808
tt7121252,nm0872910
tt1666186,nm2861180
tt0191133,nm1328870
tt0295427,nm0261170
tt1656192,nm0005023
tt5729348,nm7267705
tt7605074,nm9524976
tt1104001,nm0000310
tt0120786,nm0765605
tt13024674,nm0777788
tt0110478,nm0001258
tt22488728,nm9055184
tt0211443,nm0230693
tt0416044,nm1213449
tt0218839,nm0929609
tt3321300,nm0278752
tt3614516,nm13260258
tt0242587,nm0022883
tt2194499,nm1727304
tt0109951,nm0000511
tt1421051,nm2941165
tt1453405,nm0000345
tt1381404,nm0000560
tt0804540,nm0803558
tt0286499,nm0451600
tt0819714,nm0722629
tt1139668,nm1544217
tt1300851,nm0005342
tt0138703,nm0549436
tt0400234,nm0820282
tt5640450,nm1592225
tt13833688,nm0000409
tt0318411,nm0909626
tt8400758,nm2523072
tt1051904,nm2619114
tt0373074,nm1228408
tt3064298,nm1128572
tt0164114,nm0004997
tt0118880,nm0000538
tt0264761,nm0922724
tt3622110,nm0616960
tt0808151,nm0001745
tt0316356,nm0000380
tt0099582,nm0000662
tt15501640,nm1328152
tt0099817,nm0400117
tt8115900,nm5377144
tt2300975,nm0916406
tt1891757,nm3892419
tt1935302,nm0364890
tt1756750,nm1531116
tt0116324,nm0000099
tt1242432,nm0105226
tt0120540,nm0451321
tt5951188,nm3039952
tt0105616,nm0419645
tt4679210,nm4028885
tt3717252,nm0000295
tt1559547,nm0000668
tt3231054,nm0001212
tt12683756,nm4650038
tt4867110,nm1869946
tt0127357,nm0274255
tt3564472,nm0001451
tt0102343,nm0001535
tt0126388,nm0000925
tt1231287,nm0517820
tt0315297,nm0000412
tt1321860,nm0947338
tt0117107,nm0000124
tt8521876,nm8574700
tt2404181,nm0001833
tt1335975,nm0038355
tt2981768,nm4480120
tt8160864,nm4131336
tt0102789,nm0001629
tt6565702,nm0396558
tt4633694,nm2794962
tt0099785,nm0001334
tt0995740,nm1303433
tt0266697,nm0000514
tt2948356,nm0329481
tt6521876,nm0000255
tt1103982,nm2340248
tt7838252,nm10346132
tt1351685,nm0396558
tt0401085,nm0698921
tt0338526,nm0746896
tt0120338,nm0000870
tt0381966,nm0085997
tt2172985,nm0935395
tt0449467,nm0000093
tt3759416,nm0222088
tt3181776,nm5105990
tt2872718,nm0000200
tt0803096,nm1379938
tt8972256,nm0176869
tt0349825,nm0001187
tt0264395,nm0000237
tt0120716,nm0853364
tt0375568,nm0383603
tt0451279,nm1517976
tt0210075,nm0735442
tt0368891,nm0000293
tt0292963,nm0000160
tt0372183,nm0004376
tt0397065,nm0614877
tt1929308,nm0115161
tt10600398,nm0050959
tt2459156,nm2167445
tt0266697,nm0001016
tt19289040,nm3646632
tt2082180,nm1120328
tt1277953,nm0000586
tt0114168,nm0000156
tt2318092,nm0001598
tt0275491,nm0194572
tt0454082,nm0005502
tt0200087,nm0451163
tt1753383,nm0000598
tt0110570,nm0000971
tt1630029,nm0757855
tt1770734,nm0654110
tt0274309,nm0861027
tt0373908,nm0147825
tt1893256,nm0125588
tt0205873,nm0834067
tt1361835,nm0860947
tt0404802,nm0364813
tt1135525,nm0003817
tt0293416,nm0918334
tt1440345,nm2016723
tt0119008,nm0000199
tt0250323,nm0006958
tt1244754,nm0536780
tt1270761,nm0005017
tt1025100,nm0938950
tt9134216,nm1221047
tt0428251,nm0115671
tt0463998,nm0001767
tt1758830,nm0748620
tt2852458,nm0152571
tt0120738,nm0000211
tt1099212,nm0121605
tt3469798,nm1682733
tt0162650,nm0000288
tt0836700,nm0753737
tt4353270,nm8004570
tt1655413,nm0316211
tt10323676,nm1843026
tt0245562,nm0063440
tt0489237,nm0424060
tt3164256,nm0221046
tt13269536,nm0000555
tt0772168,nm2850826
tt0190332,nm0151654
tt0356910,nm0000681
tt0386140,nm0001722
tt0110684,nm0000246
tt0444182,nm0954704
tt3612616,nm4608165
tt10661848,nm5852449
tt3554046,nm1429908
tt0411195,nm0000553
tt0801526,nm0199495
tt1436568,nm0012078
tt2101569,nm1221863
tt0120906,nm0225332
tt0790628,nm3303074
tt6201292,nm0897201
tt0162973,nm0331379
tt0963966,nm1954240
tt0103855,nm0167850
tt7209472,nm6188280
tt2213054,nm3818286
tt0370263,nm0001971
tt3255590,nm2093766
tt0190590,nm0001806
tt8652728,nm5347988
tt0202402,nm0005448
tt8096832,nm0000385
tt6864046,nm4404779
tt0384369,nm0771713
tt0116250,nm0619700
tt0107156,nm0485950
tt1813757,nm4256326
tt13070602,nm0000222
tt2279373,nm0000104
tt1745960,nm0000174
tt0484877,nm0922995
tt0119051,nm0674782
tt0111341,nm0395814
tt0393775,nm0378102
tt14309446,nm8399408
tt0402399,nm0268199
tt7334528,nm0916357
tt3029558,nm0297885
tt0395972,nm0719637
tt0120347,nm0000706
tt0120828,nm0001710
tt0218967,nm0000495
tt5362988,nm0719637
tt9203694,nm0001057
tt1093370,nm0802107
tt0310775,nm0793784
tt0145487,nm0000353
tt0245120,nm0270451
tt2893490,nm0000199
tt0110200,nm0620429
tt3541524,nm5196907
tt3319730,nm0001838
tt0762105,nm0295103
tt0486583,nm0006969
tt2404233,nm4154798
tt0406759,nm0004695
tt0906665,nm0411692
tt1470827,nm4620252
tt8269248,nm0436302
tt0892782,nm0170306
tt0120831,nm0000673
tt0338013,nm0004423
tt0285531,nm0000151
tt4226388,nm2916919
tt13322120,nm0173997
tt2528814,nm2436499
tt0104009,nm0000093
tt0185014,nm0000531
tt1594562,nm0058772
tt9419056,nm0006669
tt0338216,nm0000380
tt0169858,nm0594436
tt0120804,nm0668994
tt1440292,nm1020089
tt1525366,nm4162662
tt0445935,nm1766846
tt2398249,nm0688132
tt0118798,nm0000932
tt7740496,nm0000949
tt0361748,nm0744834
tt8075192,nm3640154
tt9130508,nm2930503
tt0119361,nm0250368
tt1837636,nm1500155
tt0280665,nm0001075
tt10883506,nm2115883
tt0275309,nm0000576
tt3748440,nm2024927
tt7019942,nm4043111
tt0212346,nm0000973
tt0240462,nm0933723
tt0119038,nm0508293
tt0403508,nm0515116
tt1453405,nm0000114
tt6957966,nm0000732
tt0105415,nm0000403
tt5563334,nm0141697
tt0117631,nm0104051
tt0244870,nm0755725
tt1415283,nm0000146
tt0114614,nm0001614
tt10127684,nm1042642
tt0448134,nm0193295
tt0327162,nm0000173
tt3202202,nm1246047
tt0381936,nm1330495
tt0111161,nm0000151
tt1961675,nm1085525
tt0120623,nm0004929
tt0112499,nm0856012
tt0460890,nm4360085
tt1510906,nm0731704
tt8055888,nm9654612
tt4383594,nm0000228
tt6133466,nm4725341
tt0116621,nm0825784
tt0213890,nm0000821
tt0104181,nm0001830
tt13143964,nm2483965
tt4633690,nm1256532
tt3706352,nm0628601
tt3721936,nm2142336
tt0113101,nm0004866
tt7282468,nm3081796
tt1253863,nm1200692
tt1440232,nm0182839
tt8201170,nm3170207
tt11591306,nm0913097
tt6299040,nm2281292
tt0230838,nm0000206
tt8388508,nm6603487
tt0444182,nm0618651
tt6040662,nm0001804
tt8747160,nm2288842
tt0110443,nm0086379
tt10627720,nm10939414
tt1702014,nm3978701
tt0117631,nm0000090
tt13229894,nm3084972
tt0119654,nm0000400
tt1625346,nm0714147
tt7736496,nm0001845
tt1226232,nm0000215
tt0762121,nm1095720
tt1437358,nm0869088
tt2494362,nm0933940
tt1095217,nm0578949
tt1950186,nm1256532
tt4154916,nm0651159
tt0243862,nm0304644
tt3416536,nm2140860
tt2967286,nm1465001
tt1598873,nm1346211
tt0775440,nm0000131
tt0445946,nm0000151
tt0988108,nm2596976
tt0157472,nm0103038
tt0118689,nm0590055
tt1179891,nm0010075
tt6857988,nm2016581
tt11750282,nm0054381
tt0118698,nm0916348
tt4669296,nm0191412
tt0810819,nm0924210
tt0258470,nm0005420
tt0402022,nm0645683
tt11423214,nm4131336
tt0105323,nm0000563
tt1077248,nm1267008
tt8299768,nm4930397
tt6316138,nm1002038
tt0326905,nm0290556
tt12298506,nm2709678
tt0109506,nm0000699
