userID,actorID
markbutler20,nm11227603
ruthtorres57,nm3135911
denisethompson60,nm7666861
dorishoward16,nm8864596
julieclark53,nm0394191
debramoore99,nm1172817
johnnyreed02,nm1325419
marilynsimmons95,nm3035239
katherinerivera03,nm6037256
evelynbryant06,nm1840471
jackfoster34,nm0279545
sharonhayes97,nm0801356
jeffreyjames85,nm0158632
sarahdiaz94,nm0416077
lillianhernandez49,nm0073137
jeanrodriguez44,nm0002077
georgehall95,nm1107127
michaelmartin44,nm4360085
gloriaprice40,nm1151714
benjaminmartinez20,nm2391440
louisthomas66,nm6510725
adambrooks81,nm0137627
waynethompson55,nm3215635
marytaylor32,nm0540075
phyllismurphy33,nm0935807
garylong18,nm4391872
clarencejames47,nm0827735
irenerobinson56,nm0700687
evelynlopez44,nm1096845
janetjackson75,nm0005443
ashleyperez70,nm2837093
alanbell90,nm5670271
martharussell65,nm0000203
jeremypowell56,nm0334057
jonathanyoung28,nm0166221
richardflores39,nm0000347
samuelyoung96,nm0893872
andrewmoore94,nm3022504
charlesreed70,nm3153688
rebeccaperry09,nm0331054
donaldadams18,nm0232700
gregorybrooks95,nm4469165
donnagonzalez09,nm3955138
patrickross24,nm0001240
jerrybutler24,nm0463828
earladams43,nm13065660
brendabryant26,nm0862513
angelawashington70,nm3222518
amandathomas91,nm8101777
beverlywright87,nm0057368
annasmith65,nm0005030
ashleymoore89,nm4957233
kimberlylopez92,nm0000473
tammyperry03,nm1975228
albertanderson47,nm0004879
lillianfoster28,nm0520199
dorothyhayes25,nm0814358
karenwilson90,nm3412273
melissalopez42,nm0751274
lauraperez31,nm0656003
michaelcooper68,nm6931628
lawrenceclark89,nm0273592
lindarivera70,nm8819534
russellparker14,nm2057036
nicolepatterson96,nm1742630
ruthmartinez26,nm3592464
ronaldanderson73,nm1161994
philiplong65,nm1308860
russellross38,nm2861211
samuelparker34,nm0208798
waynehill58,nm0110168
carlkelly88,nm1676221
alanscott60,nm2775342
dennisramirez03,nm0000107
angelaperez37,nm0001653
carlmorgan04,nm5318271
joanross69,nm0000322
patrickgreen87,nm9859585
justinjames12,nm2071451
jameshernandez17,nm1243922
heatherjackson04,nm6492899
stephenwashington81,nm0415382
janicewood45,nm0452161
janetmorgan56,nm0005386
jeffreyprice07,nm3513533
terryevans84,nm0855728
georgesmith45,nm7887725
jonathanramirez27,nm0281167
aaronbailey00,nm1208725
henryross77,nm6556997
irenecooper67,nm3109964
aarongriffin04,nm0004793
louiserivera55,nm4713266
louisdiaz82,nm0001200
lawrencebennett29,nm1617909
davidtorres09,nm0801674
joebell30,nm2440242
walterthomas58,nm0005443
dianeross55,nm0661755
ronaldgonzales26,nm2199632
lindamoore90,nm2442289
wandaevans15,nm0060221
annehoward22,nm0029475
lindabrooks94,nm6226780
franksmith69,nm1385208
chrissmith03,nm1631320
sandrarichardson25,nm0369918
jeffreyrogers60,nm0001006
michellehill78,nm0109620
nancysimmons51,nm3037833
janerogers98,nm0244019
theresasimmons42,nm0601553
joycebrown30,nm0793532
roserichardson52,nm0001297
jonathanpatterson30,nm0000628
harrywilliams98,nm1040365
ernestanderson38,nm4533533
raymondperry68,nm0000286
joecooper78,nm2679917
julietorres59,nm2593193
janeallen44,nm5138610
toddcooper63,nm0005316
janehall50,nm2897598
louiseanderson50,nm3458761
louisecox19,nm0781218
andrewrogers49,nm0478202
mariaallen63,nm0286010
annemiller90,nm0786022
craignelson97,nm3115493
dennishenderson40,nm2773139
christinahoward40,nm0003244
lillianmorgan83,nm2544899
amyhernandez60,nm0001567
juliaallen10,nm0317243
ronaldward58,nm1512166
diananelson69,nm3008608
lauradavis35,nm1544103
fredanderson17,nm0772704
russellpowell61,nm2540339
bettyharris72,nm0633665
lindagonzales01,nm0692018
kennethgray79,nm0085359
larrybell99,nm0068755
lawrencemartin71,nm11565149
ralphgray58,nm14282114
howardmorris73,nm0708216
laurahernandez70,nm1754366
lawrencerobinson63,nm0355083
bobbywhite30,nm0858858
kathleengray85,nm0231436
martingarcia37,nm5889877
deborahrivera88,nm0016589
donnarichardson59,nm2922341
edwardalexander16,nm5305981
anthonylee16,nm0641168
roseflores82,nm1707018
loririchardson50,nm5037746
victorjenkins69,nm0340720
marieedwards01,nm0812307
haroldlewis84,nm0641944
michaelmartinez08,nm8629338
robinwilliams85,nm0253705
cherylgray77,nm3120588
beverlyanderson33,nm2012595
stevencollins87,nm1024677
kevinlong78,nm1486373
waynehughes57,nm0302356
rubyroberts28,nm6292810
larrystewart97,nm6236783
adambailey65,nm0707262
kevindavis68,nm0175985
juliajohnson91,nm0243806
phillipjones01,nm0000620
deniseward60,nm1501388
margaretrodriguez89,nm2194798
patriciakelly21,nm1268637
ericclark30,nm0900915
louisebryant84,nm1069850
dennispowell95,nm2981082
haroldrivera57,nm0766146
mariecox05,nm1585729
adamfoster70,nm2443758
jessebaker42,nm0573618
johnbaker15,nm3041056
waynecox11,nm8045046
jeremylewis57,nm0289038
ronaldcarter55,nm0513913
kathleenjames76,nm2089791
francesprice04,nm12787121
georgegriffin12,nm3035236
normajames20,nm0241173
jeffreywalker49,nm12118146
jeanhoward65,nm0241759
brandongreen74,nm0538580
lindamorris90,nm0329647
wandaperry73,nm0103038
seancoleman29,nm0000671
benjaminclark90,nm8941802
elizabethharris18,nm0945322
stephensanders69,nm5339992
mariamartinez07,nm0798779
sarahtorres87,nm0497901
jonathangriffin86,nm7364828
raymondedwards89,nm4416000
sararamirez96,nm1625746
maryflores74,nm4590837
elizabethlewis53,nm2366374
jasonkelly88,nm0000665
keithphillips52,nm0000633
kathrynjames90,nm0694379
geraldpatterson02,nm0123102
stephanieedwards53,nm1113380
dianadavis47,nm0001740
stephaniecoleman18,nm0412096
tinakelly79,nm1749449
michellemitchell01,nm0786806
sarahhoward86,nm0898965
jeffreyhernandez04,nm0402730
heatherrodriguez20,nm0000206
lorilewis63,nm5741284
toddhughes05,nm1069467
tinaallen03,nm1586885
timothybaker24,nm0396924
sarahbarnes86,nm2570429
larrywalker96,nm2034752
jasonlopez57,nm2014390
roycooper71,nm0004977
margaretcook01,nm0714455
howardcooper43,nm1690293
heathermurphy79,nm0000179
denniswatson49,nm1542397
nancybell36,nm0919482
raymondlopez02,nm0410622
jasonlong19,nm6675440
markgarcia60,nm1026212
shirleyhenderson90,nm8906936
doriswashington26,nm2395937
ruthperez38,nm3102916
brianlewis96,nm0667326
lilliancampbell64,nm2127038
peteradams27,nm0180411
benjaminclark90,nm0118176
waynelee76,nm0747962
michaelthomas71,nm1855460
alankelly30,nm0182588
jimmysmith70,nm0510914
amandathomas91,nm3203035
nancymurphy93,nm0500200
susanthomas14,nm1056790
normaallen88,nm4094023
charlesgonzalez84,nm1137209
virginiamartin74,nm1157048
robinsanchez02,nm2929682
waynemorgan22,nm0009629
wandahill07,nm4248775
benjaminanderson75,nm2104166
jonathanstewart90,nm0000185
bonniediaz06,nm5529735
dorothyrivera17,nm0944624
judyhall94,nm4513547
martinclark12,nm1617685
michellegray03,nm1773111
christinepatterson97,nm0826611
chrisgriffin49,nm2277357
clarencelopez25,nm11709013
douglasnelson48,nm0719321
elizabethgray64,nm0911480
janetmurphy62,nm0240381
jeffreybell75,nm2617178
stevehoward78,nm0000667
jimmysimmons20,nm0264506
theresabutler36,nm2404515
nicolefoster26,nm0919616
jeffreypeterson22,nm0680667
markkelly45,nm2168632
timothygarcia54,nm8313926
steveyoung07,nm6205098
marymoore16,nm0864490
toddtorres63,nm0567031
thomasfoster75,nm3410808
paulabennett13,nm0064741
billyjames29,nm0115161
jackalexander85,nm0361407
tinahughes41,nm0524217
tammywatson85,nm0793069
ernestbutler60,nm12203727
andreahernandez07,nm12494183
richardprice74,nm0042603
susanrogers97,nm3281722
haroldsmith28,nm0689894
shirleygriffin20,nm0013841
craigthomas12,nm0788351
joserussell14,nm2131701
dorishayes19,nm2899175
shirleygreen34,nm1648506
andreamorris76,nm2281941
heathermorgan20,nm1113380
richardmoore06,nm8928696
russellcarter67,nm0942858
mariamitchell66,nm0867017
larryrodriguez02,nm3069619
pamelabaker45,nm0007167
rubysanchez17,nm3453476
eugenecox97,nm10910136
markbrooks73,nm0004761
theresacoleman44,nm0949210
julierussell58,nm0001267
teresadavis37,nm0000335
thomassmith45,nm0999075
ernesthall40,nm0959242
douglasramirez70,nm3260483
richardbryant13,nm3470683
russellmitchell37,nm0440833
louisemorgan19,nm1574606
jenniferhoward09,nm4557759
louiseanderson50,nm5157127
timothyparker76,nm3433735
josehall11,nm2605345
marycollins04,nm0001518
kevinreed45,nm0674231
johnnybaker22,nm3231931
jeffreywatson63,nm0185045
carlosedwards84,nm0517642
thomaspatterson45,nm0164024
cynthiaadams11,nm0641168
terryjenkins11,nm1040365
emilywilson01,nm0167501
donaldalexander34,nm5685980
toddrogers68,nm0861558
susancarter37,nm0971135
brandonrobinson98,nm0820783
stephanieparker49,nm0444223
jenniferrussell67,nm1760272
jackphillips06,nm2082567
bettyross05,nm0558801
nicolelopez56,nm0200601
davidbrown68,nm0438494
ralphrivera37,nm2092248
shawnmartinez12,nm0284015
eugenecooper01,nm5534085
billywilson60,nm0132757
jasonwilliams56,nm6191250
alicemorris85,nm0435323
dianebell02,nm0641290
jacktorres10,nm1382330
ernestwhite65,nm0001721
angelaflores84,nm6280112
janiceparker51,nm2306284
stephaniecoleman18,nm0006888
martinhughes21,nm0526406
billyphillips59,nm0582278
ruthanderson98,nm0727120
edwardyoung49,nm0065874
rogerhayes09,nm0005258
brandonwood16,nm0009636
kennethprice56,nm0839730
jeffreynelson91,nm1303233
dennissimmons61,nm9593750
williamperez62,nm0715563
petergonzales31,nm2098046
scottdiaz79,nm4968500
tinagarcia66,nm2829954
heatherwatson34,nm0416075
geraldramirez46,nm0410907
jennifergonzales32,nm0830802
brendapowell57,nm13509926
jamesjohnson11,nm0000420
jeremyrussell48,nm0000403
emilyjames37,nm0861066
ryanrogers33,nm0001002
sarasanders71,nm2201881
johnlee33,nm3246926
jessicabarnes00,nm5228887
johnnyjames84,nm0910472
philipsmith39,nm0834626
robinclark79,nm0000270
philliphayes00,nm0454598
emilyprice46,nm3513522
henrybaker33,nm3337639
georgesimmons14,nm0554614
alanross28,nm9248109
georgegray34,nm0195626
kathleenbrown14,nm0675114
arthurwilliams95,nm0056217
philliphill70,nm0000289
helenthomas83,nm0150073
erneststewart39,nm5732707
lillianjames26,nm1760272
kellyjones28,nm0005230
denisereed18,nm0397843
karenthomas57,nm3092471
jeremyrodriguez56,nm0052113
richardevans28,nm3675884
jerryhayes00,nm4468244
karenmartin57,nm0916616
johnnysanders35,nm6903064
christinebarnes82,nm0756089
judithstewart40,nm3632976
benjaminhoward43,nm0000095
evelyntaylor04,nm0060931
scottjackson12,nm1197737
rosejackson17,nm0005541
caroljames04,nm4056269
carolrivera70,nm1011348
janetphillips16,nm0023348
timothyward34,nm0000460
beverlyrichardson16,nm13551350
thomasdavis25,nm0005030
marilyngonzalez63,nm0005278
cynthiabrown11,nm9140881
mildredgonzalez76,nm4422686
rosenelson14,nm0268007
amyperry94,nm0412585
jimmygreen02,nm1333687
deniseward60,nm0004794
pamelagray60,nm0004816
sarabutler25,nm1149829
johnwood34,nm2546012
mariasanders60,nm0001240
melissaturner03,nm0071275
carlharris56,nm0635139
stephaniewood49,nm7805169
terrygarcia06,nm1617837
phyllisbarnes98,nm0908919
johnjames07,nm0291881
melissatorres36,nm8134170
alberttorres71,nm1310016
gloriareed55,nm10437051
kathleencollins15,nm0934179
anneparker19,nm1994146
phyllisanderson04,nm0001609
heathercarter02,nm1182008
pauledwards73,nm0689894
joeroberts30,nm3100327
marybennett86,nm2487186
gloriareed55,nm4416000
haroldhernandez35,nm0004990
raymondalexander33,nm1876851
cherylmiller89,nm3234892
stevenbailey25,nm0652089
rogerramirez49,nm0644856
pamelaparker84,nm0657734
aliceevans86,nm1063517
mariadiaz44,nm0082052
ryanflores02,nm0316284
billymorris68,nm1130277
juanprice77,nm7870704
alicehoward80,nm1319026
lindaadams47,nm1693588
cherylrodriguez29,nm2927993
jackhall33,nm0819412
benjaminsanchez85,nm0617450
christinemartin87,nm1869101
andreaross80,nm0063252
jasonwilliams56,nm3684167
matthewhenderson54,nm8036975
frankbailey55,nm0468729
cynthiaadams11,nm0131990
douglasharris94,nm1089840
karenpeterson44,nm5956547
stevencollins87,nm0002364
annajenkins74,nm0786040
stevenlong68,nm0847328
beverlyadams79,nm0379239
douglasthomas64,nm3994408
patriciagarcia13,nm3180297
tinathompson62,nm7186321
dianaward33,nm1146265
dorislong87,nm1135096
nicoleanderson53,nm0259574
ruthwilson73,nm7432227
andreamartin09,nm0473447
jessepeterson41,nm1754805
aaronjenkins84,nm4728487
jenniferlewis87,nm2284321
williamhenderson98,nm1543989
barbarapeterson03,nm2469366
kathleenwilliams79,nm1110573
williebennett88,nm3017611
nancytaylor61,nm7098092
clarencecooper12,nm0004960
charleslopez70,nm0301959
christopherthomas25,nm0620397
benjamincarter06,nm4762741
randycox20,nm9869437
dianerobinson49,nm3968623
annecampbell01,nm1985859
clarenceevans40,nm2098603
annewhite33,nm0005508
seangonzales50,nm2601111
robinedwards80,nm0562201
nancyjackson13,nm0237200
fredsmith27,nm0301749
randymoore43,nm1092086
stevenmurphy60,nm0007825
matthewrogers67,nm0075710
nancypatterson00,nm0852132
nancyyoung14,nm6195774
petergray38,nm4148614
thomasadams49,nm1165901
bettykelly42,nm1151714
janicejenkins94,nm0146536
janeflores75,nm4890759
carlanderson22,nm1670137
sharonmorgan18,nm0005447
christinewashington26,nm4026000
keithmorris67,nm4730073
georgesanchez20,nm0777788
craigmorgan91,nm1503466
mariarodriguez95,nm0462712
kellystewart34,nm0005312
peterpeterson33,nm0645634
patriciaward89,nm0325943
amandahughes99,nm0317243
annharris46,nm0722013
brucebennett48,nm11066388
scottlewis41,nm0003493
rubycollins33,nm0881891
jackbutler16,nm6805740
geraldbrooks98,nm1059821
lindaflores37,nm7686174
irenerogers02,nm1939267
walterwhite75,nm5333857
angelabell94,nm0001929
bobbygriffin44,nm2602462
virginiadavis03,nm3510471
bobbymorgan81,nm0384060
davidsimmons42,nm0324409
kathrynbrooks50,nm6976735
maryreed74,nm0000884
rubywright38,nm0176981
gregoryanderson27,nm0218810
katherinegreen46,nm0040739
annabennett58,nm0058372
emilyrodriguez47,nm6172240
julieevans72,nm0000496
amydavis41,nm0149226
ryanscott88,nm0797732
howardturner41,nm1287602
antoniobrooks72,nm0439784
jessehenderson88,nm2596846
louisewright27,nm3978701
donnabrooks13,nm0345616
alicetaylor68,nm0695835
georgehernandez76,nm5663632
samuelgray91,nm4534201
loripatterson53,nm0001713
rosegreen04,nm1967673
brendathompson14,nm1273708
samuelsimmons23,nm0182995
lisapatterson19,nm0547339
rosebennett14,nm1468944
heatherross36,nm0385644
margarethayes94,nm0298168
jeremyalexander92,nm0636280
amyhoward14,nm0006721
juanwashington30,nm0000417
joycestewart21,nm0479637
rachelmartin62,nm0403374
judithward06,nm1212722
joyceroberts23,nm5361962
beverlyanderson33,nm0468729
phyllisparker35,nm2802928
joshuacampbell20,nm0001272
thomassanchez43,nm1290417
joserussell14,nm0363669
edwardross81,nm2759746
donaldmartinez58,nm0560971
steveadams24,nm0186452
peterhenderson76,nm0196928
karenstewart83,nm2336135
haroldnelson46,nm0407285
kathypowell77,nm3697467
annapatterson07,nm5576925
cynthiahayes66,nm4053506
adamhayes72,nm5800951
carlanderson22,nm6269125
loismoore92,nm0340260
danielbaker70,nm1178113
rosediaz02,nm0156533
lawrenceedwards72,nm0645464
judithrobinson84,nm0549436
matthewnelson82,nm0451561
ernestmorris29,nm0058581
michaelgreen59,nm0377336
deborahmiller78,nm3303074
toddsimmons59,nm2045831
scottscott59,nm0004997
raymondreed04,nm7936195
donnacollins71,nm0646943
jackthompson13,nm2474586
bettymartin98,nm0421716
joancampbell93,nm0942876
brendahughes83,nm1978579
keithprice60,nm1377375
janicewood45,nm4609643
judithking25,nm0776040
albertkelly62,nm0005499
sarahking51,nm1577941
chrismoore95,nm1987447
irenecarter47,nm1336069
sandralopez82,nm0229544
virginiatorres98,nm9286638
dorothysanders93,nm0006603
terryward77,nm8023748
kimberlypowell96,nm5709125
kathygarcia86,nm0569711
carllee93,nm0416253
jimmycook66,nm6303670
charlesward14,nm12242794
wandamorris12,nm10840078
tammydavis26,nm8857173
lindahayes76,nm0589665
marthanelson41,nm1461008
dianeward89,nm1516976
rosethomas24,nm0319680
philipsmith39,nm14022176
jeffreywilliams84,nm5101419
catherinenelson04,nm0665082
jessemurphy82,nm4296013
sarahjenkins55,nm0365281
jasonrogers97,nm0050337
jessejames31,nm1195585
carldavis03,nm5293539
albertmorgan35,nm2193008
donaldwashington02,nm0500542
jimmywright93,nm2465399
melissacampbell24,nm7072115
normayoung77,nm0001744
jonathantaylor65,nm5397176
samuelpeterson56,nm0004929
shirleybrown88,nm0638824
anniegonzales49,nm0663546
janediaz21,nm0582939
samuelmoore74,nm0092216
jerrycollins35,nm2386306
annacooper28,nm7862639
theresataylor71,nm0587523
paulperry96,nm0468957
lisacollins65,nm1487670
eugenejenkins67,nm1107001
stevemartinez87,nm1069467
annatorres86,nm0156737
stevewilson42,nm0704719
judithyoung63,nm2686262
nancyharris25,nm1584487
russelllee11,nm0690422
saraprice23,nm2218213
clarencerobinson80,nm0001182
markward12,nm2899650
earlsimmons85,nm1303155
janicejackson32,nm0027164
samuelpatterson09,nm7606991
aliceperez81,nm2932097
rogerpeterson61,nm0507852
melissarichardson63,nm0351338
kathycooper85,nm10024649
jacquelinebutler45,nm1604999
jonathanmoore72,nm0279702
anthonyflores13,nm4762741
denisetaylor02,nm0186728
mariegonzalez01,nm0328828
margaretgarcia66,nm0000113
arthurallen86,nm0932244
arthurmartinez51,nm0152231
irenewilliams20,nm2356421
jackrodriguez05,nm1372052
virginiaramirez50,nm2062561
stevenevans06,nm6292810
janehenderson86,nm1752186
sharoncooper62,nm0001309
helenhernandez88,nm0968405
richardclark49,nm1677477
aliceharris75,nm2965591
marthajenkins95,nm1218607
frankking96,nm1698608
marilyncook25,nm0160004
ralphgreen71,nm1701024
lindabennett77,nm0492620
rosepeterson12,nm3017611
johnlee33,nm0185794
juliaedwards44,nm11123470
terrypeterson97,nm1830443
jasonkelly88,nm0005125
davidtorres09,nm10509266
normawatson62,nm7760595
raymondcampbell26,nm0764774
jamescox52,nm0645634
roseharris67,nm8624059
cherylpowell54,nm1323778
jenniferthomas84,nm2202409
albertpatterson00,nm7301510
antoniodiaz69,nm0050156
janicemartin25,nm0001541
annemorgan31,nm0685527
arthurgarcia86,nm1282391
marilynfoster08,nm0192377
lawrencethomas25,nm0000551
phylliscook87,nm1046288
laurarodriguez27,nm0235243
teresapowell06,nm0292528
brandoncampbell58,nm5689660
bobbyross30,nm0235461
karenpeterson44,nm6375242
michaelcooper68,nm1191481
beverlywalker82,nm9686861
kathleenthompson58,nm0362051
jonathanross22,nm1303233
benjaminscott55,nm0001210
jenniferharris91,nm2619114
jonathanmitchell37,nm0240380
louisphillips66,nm0631792
christopherbaker17,nm0012523
donnamorgan71,nm2552463
kathleenhill43,nm0955195
melissalopez42,nm0249291
saragriffin36,nm0227003
mildredhenderson61,nm0369954
toddwashington50,nm11807845
carolstewart24,nm1292891
sandrawalker04,nm1566172
loriturner37,nm8918481
martinmitchell12,nm0176882
peterrobinson22,nm2070336
dorismitchell12,nm1674889
shawnmorgan86,nm0244359
brendahoward11,nm0148516
brandonwalker67,nm1645313
marthabryant04,nm0870794
billybailey36,nm0000978
pamelawatson51,nm7270573
adamroberts72,nm0620397
bobbyclark01,nm0727300
adamcoleman94,nm1248798
jonathanstewart90,nm0492220
francescarter61,nm1909076
judithcarter95,nm3200920
judithhoward01,nm0631741
mildredhayes11,nm7344295
angelajohnson75,nm8324341
sararussell70,nm1015262
fredwilson37,nm2772584
ronaldrichardson90,nm0768614
alangray83,nm7712734
philippatterson63,nm0888652
michellewashington12,nm0226191
teresabryant84,nm10641642
ronaldtaylor05,nm2089791
normataylor25,nm0334318
douglasgarcia31,nm0815718
timothyjenkins95,nm1717573
frankyoung98,nm0043952
waynelong23,nm0651008
jessemorgan16,nm1480555
mildredadams46,nm0001550
toddjones59,nm2390814
beverlypatterson73,nm1122924
victorflores34,nm2682929
deborahroberts12,nm0072124
juanjones14,nm8193990
chrisrogers93,nm1272833
edwardanderson23,nm0075359
clarencethomas13,nm0770763
alicegarcia39,nm0880518
kimberlyjenkins50,nm9208180
sharongray80,nm0585661
cynthiakelly73,nm0352302
johnwalker16,nm6490725
christopherrivera96,nm4776690
robinmoore29,nm2883828
andrewrussell59,nm9858131
lorigonzales29,nm0759898
jasonhall23,nm1122912
theresamartin43,nm1216209
stevenmiller11,nm0004873
robinbarnes84,nm3010155
sharonwhite18,nm0004834
cheryltorres66,nm6170168
melissasanchez06,nm0805476
arthurbennett16,nm0001235
marthamurphy76,nm1909076
aaronlee48,nm0001462
bonniejones87,nm6421259
michellebarnes31,nm4125403
margaretmoore94,nm2055792
brandondavis13,nm0456194
paulaallen00,nm5555747
jeremyyoung68,nm1705720
jenniferbrown10,nm2689823
wandamorgan20,nm0279702
brandonadams41,nm10458635
rubyhoward32,nm1275283
nancyparker90,nm0734442
douglassmith04,nm3512758
amandagarcia77,nm13575723
judydavis16,nm0158306
joewalker15,nm0072344
raymondjones52,nm9598771
keithprice60,nm7666861
virginiacooper52,nm0847607
elizabethrodriguez66,nm0501412
shirleyhughes24,nm3713920
nicholasrussell43,nm0278979
arthurtorres60,nm0917843
raymondmorgan58,nm0265067
eugenewhite49,nm1591897
annierogers89,nm0590480
sharoncollins70,nm0592799
wandaharris47,nm4091175
lisarobinson16,nm0719678
ruthclark90,nm0001629
terrycooper40,nm0880130
gloriacox55,nm1832249
deborahgray95,nm0913502
randyrussell13,nm7093076
arthurgray36,nm0815718
stephaniesanchez10,nm0115979
williammartin18,nm0886107
lilliancooper82,nm7301510
margaretbrooks19,nm0752802
mariabarnes18,nm0667282
michellehughes72,nm0186469
phylliscox81,nm2306284
bobbynelson12,nm0042212
donnajames48,nm0163988
brendabennett61,nm0000343
ericfoster48,nm2849998
peterturner79,nm0573037
lisasanders52,nm1133857
kathryncollins51,nm0693799
kevinroberts46,nm1869101
arthursanders50,nm1872091
johnedwards60,nm4078217
victormartinez15,nm2140860
sarahtaylor45,nm2745310
wandabrown26,nm0573618
cherylbryant24,nm14022766
stephenanderson64,nm0863302
earllong17,nm8958770
josereed60,nm0000287
melissagonzalez90,nm0746714
joycescott57,nm1741002
ericwilson09,nm3595334
brandonwilson06,nm0000960
annecarter61,nm4033934
angelaevans21,nm0001035
harryhenderson38,nm5138610
williamwhite93,nm2811212
peterhall42,nm0750353
geraldjames75,nm2089454
douglasturner56,nm0173997
brandonwood16,nm0799312
lindaparker25,nm0251656
debrahernandez36,nm0262521
benjaminsmith06,nm4276462
raymondtaylor14,nm6125416
donaldpatterson10,nm0564107
dianathomas23,nm0323483
lindanelson58,nm0949210
michaelgriffin51,nm0653248
joeclark34,nm0002010
dorisdiaz65,nm4563869
amandarogers93,nm0316034
virginiaprice99,nm9161436
henrywright76,nm0193135
stephaniewatson62,nm0005305
carlhenderson44,nm0000286
nicholaslopez58,nm0653450
randyroberts59,nm3771184
annabrooks46,nm0005239
brendatorres56,nm5836720
stephaniesimmons73,nm7393303
irenejones81,nm0318409
judithcarter95,nm1194748
robertgreen84,nm7522585
melissamurphy33,nm0361574
stephaniesanchez10,nm2685264
carlosbennett34,nm0283253
donnahill01,nm6903064
bettyross05,nm0005316
dorothysimmons03,nm1708171
davidstewart95,nm0681882
lawrencebrown42,nm2798112
jennifergreen04,nm0622913
dennisjames71,nm0387319
ashleyevans79,nm4590703
judithcarter95,nm0937000
janerodriguez19,nm0004787
philipdiaz07,nm0005392
donnaking46,nm0287182
paulroberts62,nm10587636
danielturner47,nm1162051
judithlee38,nm5607349
shirleybaker92,nm2814621
jacquelinenelson52,nm0000380
chrismorris88,nm0484189
mildredhall81,nm0418450
carlrogers27,nm1269733
philipjackson48,nm9071083
jeanward67,nm2560232
dianekelly65,nm0001804
nicolesanders03,nm0013037
dennisgarcia43,nm0531101
annahenderson73,nm2281941
phillipmorris80,nm4957233
seanjackson38,nm0007228
brucesimmons53,nm0000340
lilliantaylor99,nm4101853
evelynsimmons67,nm2227000
jeremyroberts07,nm1886602
jenniferyoung46,nm1795793
denisebell38,nm0000669
eugenediaz84,nm6852420
sharonthompson42,nm2649720
brucebrooks49,nm10024649
rachelrodriguez70,nm0741580
andreaking66,nm0303013
waynealexander17,nm0773973
evelynhoward61,nm0103038
carlosrussell13,nm2274407
richardtorres78,nm9574516
helenbailey89,nm0394690
bobbymorgan81,nm12762157
alicehughes47,nm0248371
nicholasgreen82,nm0623309
edwardcarter17,nm1444665
jonathandavis73,nm10752244
shirleyturner63,nm0463592
jasonwhite04,nm0553650
briancampbell27,nm0541902
jennifergreen04,nm2836740
bettylopez58,nm0185819
richardsanchez28,nm0870535
toddtorres63,nm1668265
tinamorgan58,nm0558182
dennisfoster56,nm1273708
rachelcampbell87,nm0910966
jerryscott62,nm9814584
kimberlygarcia68,nm4825178
michaelrussell65,nm4990625
teresalewis14,nm0610325
phillipgreen97,nm0433577
timothyrichardson28,nm0158306
victorgray72,nm0476679
donnaanderson58,nm0001368
jasonlewis67,nm0710520
keithdiaz75,nm2496312
phillipbrooks75,nm0059431
jerryramirez89,nm2435847
danielgonzales10,nm5007768
mariepowell05,nm1869029
phillipevans52,nm0664238
martinrodriguez19,nm0810890
dorothymorgan09,nm0448712
andrewstewart64,nm0641290
stevengarcia06,nm2136447
brucepowell66,nm0065353
jenniferperry80,nm0001706
johnfoster09,nm3047195
adamrobinson20,nm0973177
scottbennett58,nm0950707
douglasjames15,nm1024314
fredbrown37,nm0752876
kimberlyparker14,nm11986662
julietaylor58,nm1025166
alicecook30,nm1399243
andreagriffin99,nm0251678
robincarter98,nm1372052
amylong10,nm0000982
denisewood66,nm2676743
denisecarter48,nm2546716
bobbyharris88,nm0699654
kimberlymoore40,nm7556035
ernesttaylor96,nm3720834
kathyjames95,nm3387284
barbararogers74,nm11337981
tammybell31,nm0632761
beverlyrichardson16,nm1063878
terrythomas58,nm10913934
thomasallen09,nm2136447
francesalexander52,nm3860305
louisbell37,nm1837967
amyhernandez60,nm0334318
cynthiahenderson84,nm0649210
charlestaylor25,nm3903664
laurabutler17,nm6096118
davidgarcia93,nm1630992
carolthompson48,nm1503383
matthewhoward95,nm0457796
christopherward20,nm1425528
peterwright18,nm1525807
chrisharris08,nm9069768
brucesimmons53,nm0375436
andrewharris40,nm3008608
larrymorris25,nm13045500
kevinallen94,nm1973790
judithbrooks48,nm3196216
stephanieroberts82,nm0475365
virginiaallen33,nm0001862
robinsimmons24,nm4207396
dorothyramirez69,nm3843144
dianahenderson21,nm7935410
antoniostewart72,nm0000916
helengreen68,nm4271336
adamwalker16,nm1405439
ruthjones76,nm1392076
joereed69,nm5795728
randyanderson75,nm3445644
brianjackson26,nm6706672
stephenmorgan47,nm0092216
gloriathomas49,nm0844294
joanrodriguez95,nm0594684
aaronharris99,nm0045209
lisawood00,nm0645464
irenegonzalez11,nm5634768
karenhenderson00,nm4729886
kellylewis13,nm1406239
sharonstewart07,nm4786698
seanjohnson82,nm0786281
loriclark77,nm1758779
josephharris70,nm0500542
andreamitchell32,nm4563869
jessetorres16,nm0235243
louisroberts58,nm0001492
jeremyparker34,nm1141657
arthurramirez91,nm0110083
joanturner38,nm0837223
brandonmurphy75,nm2207567
jonathanlong33,nm0002071
nicholasgriffin12,nm0406678
theresajames42,nm1950004
ryanwalker13,nm0847562
williemorgan04,nm0905554
ruthhenderson16,nm0418877
teresacook88,nm0000527
kathleenscott03,nm2674337
