userID,movieID,lastWatched,likes
christinekelly27,tt2490326,2006-10-15,1
dianaturner35,tt4116284,2017-02-26,0
tammymiller00,tt11628854,2020-01-14,1
juliathomas11,tt0177971,2009-03-31,1
gregoryramirez04,tt0102059,2014-06-16,0
albertwashington62,tt0105414,2019-08-07,1
alicehernandez88,tt0102984,2014-11-12,1
robertbrooks25,tt1232829,2000-06-04,1
gloriamartinez33,tt2057392,2006-10-15,0
margaretjackson66,tt0364970,2008-08-11,0
deborahsanders88,tt3844362,2016-04-05,1
judithmurphy85,tt6495770,2021-07-04,0
wandareed88,tt1489889,2020-06-16,1
dianahill69,tt0339840,2009-11-02,1
davidtaylor86,tt0295721,2016-11-05,1
jonathanbennett12,tt0120461,2007-07-13,0
carlosroberts81,tt2415458,2004-11-06,0
brandonbennett21,tt1172570,2017-06-24,1
mildredcook29,tt1787759,2005-02-03,1
jamesbaker04,tt15710136,2022-02-07,0
jamesthompson73,tt0899106,2018-09-02,1
dorothymartin18,tt9024106,2010-08-14,1
richardmoore06,tt1504403,2022-05-10,0
tinafoster47,tt0155267,2021-04-08,0
dennisgray78,tt1391034,2004-03-24,1
dorishenderson19,tt4730986,2000-03-25,0
dorothynelson37,tt0974015,2020-01-03,1
antoniowatson24,tt5065822,2021-04-29,1
francesallen63,tt0111495,2021-03-14,0
johnramirez99,tt6017942,2006-02-20,0
toddbennett67,tt0113118,2014-06-11,0
karenturner76,tt0116324,2010-05-22,1
howardmiller43,tt3892172,2013-04-24,1
georgebaker47,tt0132512,2021-11-04,0
carolynstewart91,tt0422091,2005-06-25,0
wandapeterson40,tt1282140,2017-04-24,1
christinagonzalez52,tt0443536,2005-10-04,1
normaanderson49,tt3127022,2011-09-27,0
bobbywright11,tt1477715,2001-12-25,0
kathyharris94,tt0117057,2007-05-17,1
bonniebarnes23,tt11271038,2004-10-23,1
eugenemorris56,tt0117218,2009-04-15,1
keithjackson41,tt0164334,2004-09-07,1
bobbythompson24,tt6003368,2010-06-24,1
willielong13,tt5027774,2012-11-06,1
ashleywhite15,tt7200946,2010-10-08,1
kathrynjames90,tt0110684,2009-06-25,1
victordavis52,tt1556243,2003-07-25,0
karenjohnson52,tt1594562,2021-06-05,0
christinasmith56,tt11866324,2004-01-31,1
marktorres69,tt0103919,2007-09-18,0
williehoward97,tt0456020,2001-01-07,0
angelalewis90,tt1403988,2007-07-21,1
joycejames06,tt2293640,2018-06-29,1
mildredrobinson57,tt0102900,2006-10-10,0
eugenemartinez00,tt0259484,2021-06-26,1
joelewis26,tt2267968,2009-01-16,0
sharonmitchell78,tt10322274,2013-07-25,0
bonniebarnes23,tt0145653,2012-08-18,0
denisekelly01,tt0408777,2013-10-07,1
haroldjones26,tt0259393,2014-09-21,1
cherylgarcia41,tt6841122,2000-09-14,0
randyjenkins68,tt12592252,2019-10-05,0
terryhughes36,tt0387877,2004-01-18,1
juliawood82,tt0103035,2014-04-07,0
mildredperez01,tt0316356,2005-10-02,0
andreahernandez07,tt0861739,2003-02-14,0
craigcampbell60,tt0125439,2006-10-06,0
rogerbennett02,tt1244658,2011-08-19,0
heatherrodriguez20,tt0381429,2009-05-10,1
amyhernandez60,tt2210479,2021-05-31,0
eugenemartin28,tt0482546,2005-10-05,0
lillianbutler79,tt0456481,2017-04-12,1
anneparker19,tt0273982,2004-02-29,0
paulawashington97,tt8106534,2007-09-04,0
markjenkins96,tt0485976,2020-11-30,0
jessicacarter43,tt0367478,2002-08-17,1
pamelabrown59,tt2069100,2019-10-05,0
patrickanderson06,tt2582498,2016-08-20,1
johnnycook86,tt3256226,2014-06-21,0
gregorygray39,tt15033192,2001-09-19,1
rogersmith55,tt0113526,2014-09-12,1
seanturner68,tt11851548,2014-07-09,0
henryhoward11,tt0298814,2002-11-09,1
cherylbennett86,tt0299977,2021-02-04,1
joangray23,tt0124315,2007-05-17,0
phyllisrivera58,tt0317919,2018-02-20,1
phillipward43,tt0276830,2003-08-24,0
stevekelly56,tt0101748,2004-03-16,1
carolynjenkins47,tt0109813,2022-09-19,0
lorirobinson15,tt0796366,2011-01-05,0
patriciarussell02,tt0419198,2015-04-09,1
haroldperry38,tt0380066,2019-03-08,1
scottpeterson07,tt0314067,2014-04-09,1
douglaslewis85,tt0398165,2013-09-10,0
marilynlewis62,tt3289712,2015-11-29,1
debraprice11,tt1527186,2000-06-19,1
margaretgriffin23,tt0195231,2003-11-05,0
denisebaker40,tt2383068,2007-11-10,0
danielhoward51,tt1280558,2013-07-12,1
emilyevans92,tt0118880,2020-03-06,1
juliaking37,tt4662420,2017-12-25,1
irenecoleman22,tt3672840,2007-06-24,1
stephanieanderson09,tt1905040,2016-10-20,1
albertmartin78,tt6980546,2008-09-29,0
anniehill24,tt0494501,2022-04-18,1
jessicamoore97,tt6206564,2015-11-28,0
josephtorres23,tt20850406,2017-09-24,0
lillianscott73,tt3622120,2002-05-14,1
christinewatson04,tt0395972,2002-04-02,1
russellwilliams20,tt0138510,2018-08-30,1
roylewis02,tt1365050,2004-07-23,0
randystewart07,tt1349451,2011-08-14,1
danielflores39,tt0960144,2004-03-20,0
joycemartinez42,tt8461224,2012-07-29,0
dianethomas88,tt0289848,2002-05-30,0
normaward25,tt22488728,2002-08-06,0
chrisjones06,tt0304141,2009-10-09,1
henrytaylor71,tt2250912,2008-08-29,1
rogerbarnes28,tt0326856,2014-04-08,1
dennisjohnson58,tt2304933,2020-05-07,0
richardbrown17,tt1032815,2013-11-03,0
dennisross14,tt1051904,2012-06-22,0
angelahayes61,tt1046947,2008-06-24,1
ronaldstewart43,tt9421570,2005-10-12,1
donaldhoward06,tt1815708,2002-06-09,1
mildredgriffin79,tt8079248,2004-09-02,0
ralphperry28,tt9207700,2010-11-28,1
phyllisturner28,tt0102250,2022-08-01,0
josephross39,tt1649443,2008-10-10,0
dianethompson66,tt0454792,2011-07-04,1
karenwatson14,tt1291150,2002-01-05,1
albertedwards87,tt0156934,2017-06-06,0
lisarivera61,tt0120540,2001-09-09,1
kathyjackson10,tt1954206,2009-01-03,0
markhenderson06,tt1477715,2007-12-04,0
randyrussell13,tt0268695,2022-12-30,0
henryprice96,tt1588398,2002-03-28,0
rebeccalee14,tt0102048,2022-12-23,0
ronaldcarter55,tt0422320,2000-01-09,1
janetfoster98,tt1836808,2005-07-13,0
jessicagreen95,tt3501416,2004-06-12,0
normabaker54,tt0219952,2018-02-09,0
billyharris14,tt0395119,2003-04-27,1
garyhernandez21,tt6292852,2017-08-21,0
annagriffin37,tt0272020,2003-01-30,1
patrickrussell12,tt9701942,2000-09-06,1
craigrussell70,tt1972663,2019-08-25,0
angelastewart08,tt0388125,2021-08-12,1
emilybailey61,tt0301470,2004-04-01,1
howardjohnson10,tt6372694,2001-06-20,0
catherineparker60,tt5213534,2010-07-05,0
carloswilliams37,tt0374271,2011-08-04,1
jesserivera53,tt7985692,2018-10-20,0
carlbaker00,tt3907584,2005-03-07,1
alicepatterson78,tt0239948,2021-04-17,1
juliahughes06,tt0101640,2003-06-20,0
marilynlewis62,tt0314498,2022-02-09,0
ericmartin78,tt2403029,2005-10-12,1
wandaevans15,tt2406566,2018-06-18,0
bonniepatterson23,tt8984572,2017-05-17,0
raymondkelly72,tt1930294,2016-06-17,0
janetphillips16,tt0120762,2009-10-18,1
carlosbaker77,tt0156812,2018-04-21,1
richardwatson57,tt15218000,2023-06-11,1
timothyrichardson28,tt1572311,2005-12-11,1
arthurgonzalez82,tt0455326,2013-04-05,0
carolclark69,tt6958212,2018-01-07,1
helenlewis94,tt0101627,2003-04-21,0
michaelhenderson78,tt1123373,2020-11-20,1
larryroberts89,tt0145893,2012-08-05,0
racheljames59,tt2446042,2000-07-07,1
lillianmartinez25,tt3758172,2021-07-16,1
brianmartinez74,tt0345549,2010-06-13,0
anneturner92,tt1843303,2022-06-15,1
saramiller07,tt0926063,2012-09-22,0
catherinecarter08,tt2788732,2006-04-19,1
doriscoleman08,tt0295178,2004-03-10,1
albertturner32,tt0455857,2012-10-27,0
deniseprice24,tt0865297,2008-09-05,1
nicholashenderson66,tt7137846,2000-12-19,0
lilliandavis94,tt6048930,2014-05-07,1
shirleywatson11,tt6285944,2009-08-09,0
michaeljackson84,tt5571734,2001-03-02,1
julielewis93,tt0157262,2018-05-02,0
philipwalker10,tt0114508,2020-01-04,0
craigevans62,tt3442006,2008-02-14,1
haroldbrooks25,tt0116329,2013-12-26,0
pamelarodriguez92,tt0790623,2018-02-25,0
ryanpeterson89,tt0245803,2010-06-25,0
evelynharris72,tt1049413,2006-05-21,0
haroldcoleman60,tt0142243,2011-09-10,0
johnanderson08,tt0409072,2017-05-15,0
joycegray24,tt2230358,2001-06-23,1
judywright99,tt3236120,2001-07-06,1
williehayes53,tt0165078,2010-05-18,1
michellepeterson60,tt3906082,2016-03-21,1
jesseperry64,tt0099939,2021-02-10,0
gloriacook86,tt0116209,2000-09-08,0
ruthwalker77,tt0426459,2006-10-28,0
mariajames64,tt5598292,2000-01-11,1
jerryreed87,tt19289040,2004-08-29,1
haroldfoster87,tt0119273,2003-04-06,0
jasonmiller15,tt2034800,2001-04-29,1
janetjones33,tt4832640,2003-11-24,0
carlking79,tt1587310,2020-02-15,1
paulwright61,tt0111161,2003-01-03,0
markreed31,tt1135084,2009-11-08,1
melissamitchell16,tt3010660,2015-08-30,0
paultorres96,tt0356680,2018-05-13,1
normarivera03,tt0100502,2017-12-30,1
dennisrogers00,tt7529298,2001-03-07,0
michaelmartin44,tt1521197,2017-05-22,1
jessewatson15,tt0111756,2015-01-03,0
billystewart86,tt0329388,2018-06-23,0
josephmorris45,tt0222270,2013-01-16,0
carolgreen70,tt2450186,2018-11-07,0
ericgreen06,tt5316540,2020-10-20,0
royking12,tt1790864,2017-04-15,0
cynthiasimmons65,tt4411596,2009-10-24,0
kimberlyrivera51,tt13912632,2014-01-28,1
jacquelinewashington35,tt0388182,2012-05-12,0
kimberlybell41,tt7014006,2004-05-29,0
davidcox31,tt0380817,2014-02-07,1
kathleenparker90,tt0118556,2001-05-14,1
peterwhite60,tt1403981,2023-03-10,1
joserichardson18,tt0285728,2019-11-13,0
nancyhernandez35,tt1365519,2002-09-11,1
teresapowell06,tt8976576,2012-10-16,1
justinlewis78,tt6714534,2016-07-31,1
philipmorris76,tt0428251,2014-08-30,0
victorbailey34,tt4383594,2001-03-10,1
haroldjones26,tt10808832,2021-04-23,0
patrickrussell12,tt4594834,2002-11-10,0
ernestfoster18,tt0808276,2005-10-30,0
jeffreywatson63,tt0120265,2003-12-13,0
antonioperez62,tt1178665,2011-11-04,1
ernestkelly76,tt0380623,2005-10-17,1
josejenkins98,tt1160419,2002-08-28,1
bobbyprice84,tt0150992,2021-05-29,1
haroldwatson33,tt0386005,2003-12-31,0
kathyyoung63,tt6811018,2005-08-08,0
cherylpeterson54,tt11459366,2000-08-26,1
annbailey54,tt0102370,2007-04-30,1
douglashoward09,tt0800308,2019-08-30,1
bettycox34,tt9639470,2019-02-12,1
rebeccamorris57,tt0879843,2023-04-13,1
annekelly17,tt2299842,2000-02-19,1
adambaker97,tt0838221,2018-10-20,1
rogerrobinson43,tt1198156,2020-11-14,0
teresabrown34,tt8233874,2007-12-16,0
clarenceallen22,tt1077258,2017-11-22,1
andrewwalker71,tt0107840,2019-06-28,0
terrywatson15,tt0120907,2012-09-27,1
mildredhughes93,tt2187884,2015-05-14,0
louisbennett33,tt0349683,2010-06-24,0
helenlopez11,tt4703048,2007-06-12,1
margaretmiller84,tt0887883,2020-06-09,0
dorissanchez28,tt1417075,2014-05-25,1
earllee78,tt0118798,2022-12-23,1
rachelwright11,tt1965272,2007-06-29,0
benjaminwilliams70,tt1055292,2019-05-11,1
jeanlewis57,tt0120185,2017-05-29,1
nicoleyoung29,tt7236034,2012-08-11,1
saraphillips46,tt0485851,2020-04-11,0
marthapatterson75,tt3110958,2010-08-11,1
stephenreed44,tt0361089,2008-09-18,1
clarencetorres49,tt0113755,2020-08-23,1
brucemurphy11,tt2106476,2015-12-13,1
cherylalexander48,tt0120616,2022-01-21,1
peterjohnson66,tt2350496,2004-09-08,0
antoniotorres96,tt2674426,2021-07-18,0
robertrivera48,tt0106266,2000-04-14,1
kennethwalker13,tt3774114,2013-12-19,0
jimmypatterson35,tt1032825,2020-03-13,1
ericking22,tt0099052,2018-11-10,1
josehernandez77,tt0455960,2017-03-14,1
nancydiaz36,tt1843287,2016-03-13,0
andrealee97,tt0211915,2007-01-05,0
marilynbrooks79,tt8145202,2005-09-21,0
annabryant44,tt1694542,2018-05-26,0
amyward55,tt1683526,2022-09-06,0
emilylopez51,tt1540133,2013-06-20,0
robinhall51,tt0795421,2009-06-08,0
lauracampbell50,tt0457400,2016-09-28,1
mariamorgan53,tt1047540,2010-06-05,0
rubywilson29,tt0425326,2007-09-16,0
marycollins04,tt1276104,2006-11-14,1
normaflores62,tt0284929,2017-04-24,1
annierodriguez37,tt11423214,2015-11-23,0
wandamiller15,tt0456144,2021-10-07,0
ashleylee45,tt9731386,2000-12-03,0
michellescott48,tt5186714,2021-04-16,1
eugenefoster97,tt0432047,2005-05-22,0
waltermorris21,tt2387499,2009-10-28,1
michellefoster28,tt4640206,2003-03-14,0
louisjackson21,tt0367882,2006-03-01,1
raymondlopez02,tt0400525,2011-04-25,0
waynefoster49,tt0354668,2019-01-01,1
marieclark28,tt1572311,2001-09-21,0
steveprice52,tt2611652,2006-10-12,1
craigbrown24,tt0252028,2016-10-13,0
ronaldgray15,tt0912597,2012-11-23,1
michaelbennett32,tt0186508,2007-07-13,0
alanturner29,tt1734493,2020-06-19,0
patriciarogers30,tt0110442,2014-04-06,1
bettyroberts17,tt1345777,2013-02-22,1
kathrynfoster25,tt0194314,2007-06-19,1
stevenjackson61,tt7430722,2005-12-30,1
toddhernandez37,tt1661820,2015-02-05,1
rosescott93,tt0323872,2015-08-17,0
juliewashington90,tt0241025,2017-05-07,0
jeffreywood61,tt6067752,2009-10-18,1
terryward77,tt15198608,2018-12-22,1
irenethomas19,tt6412452,2001-12-25,1
angelareed28,tt0870211,2011-02-23,1
helenalexander02,tt2358911,2018-12-04,1
williamwilson87,tt0118539,2018-12-18,1
josepatterson85,tt0443680,2001-01-21,0
carolrichardson06,tt3442990,2018-03-16,1
tammyhayes48,tt12519030,2013-06-24,0
kellyhayes97,tt0114609,2014-02-28,0
louiseyoung92,tt0109456,2006-04-01,1
justingray97,tt7390588,2015-10-10,0
helenflores63,tt4061620,2001-05-03,1
gloriawood71,tt1877830,2008-10-12,0
stephenperry66,tt1319718,2006-03-06,1
juliamorgan49,tt0107977,2022-06-01,1
nicolesimmons48,tt0308208,2006-08-09,1
danielbennett65,tt6704776,2011-06-18,1
bobbypeterson69,tt1572491,2012-08-26,1
christinesmith26,tt0865556,2003-10-18,0
mildredbryant36,tt7048622,2010-01-24,1
nicholasking38,tt0780607,2020-10-07,0
eugenehernandez09,tt4593060,2007-09-18,1
karenmartinez78,tt11651796,2009-03-12,1
benjaminparker30,tt0814335,2020-11-27,1
stevebrooks11,tt0106977,2001-05-06,1
annmartin51,tt0118750,2020-03-13,1
katherineprice09,tt1825157,2009-11-01,0
dorisparker23,tt0416315,2016-04-12,0
jessicayoung92,tt0323944,2020-05-17,1
jimmyhall73,tt0380817,2001-02-27,0
stephenbaker95,tt1220634,2011-05-15,1
cheryldavis14,tt0107659,2022-02-07,0
alanhayes58,tt0253754,2009-01-15,1
amandabutler43,tt0325805,2014-01-05,1
kellytorres84,tt0108037,2021-11-10,1
aaronallen62,tt1649444,2014-08-04,1
joshuacox86,tt4287320,2021-09-21,0
harryjohnson88,tt0098532,2021-04-21,1
carolynking59,tt1462758,2001-01-01,1
christineroberts33,tt8590896,2009-10-15,1
annrichardson68,tt1988621,2007-10-26,0
lisacooper23,tt0240200,2020-06-29,1
johngonzales93,tt0758794,2008-01-16,1
angelamiller02,tt4908644,2011-06-21,1
howardroberts84,tt4951982,2008-01-17,1
michellegonzales46,tt1564349,2015-07-14,1
waynealexander17,tt2438644,2019-02-10,1
earlrobinson72,tt0460829,2007-06-06,0
catherinesanchez30,tt1441326,2006-06-12,0
normalee68,tt8134742,2016-05-19,0
pamelahernandez59,tt0368891,2000-06-28,1
amandaallen66,tt1937149,2011-05-21,0
jackgray11,tt2178508,2002-07-22,0
kellypowell36,tt0107096,2021-01-30,0
ashleykelly49,tt1686784,2006-10-21,1
janetgriffin80,tt6412452,2003-10-01,1
saraward58,tt2236054,2018-12-21,1
jameshill20,tt0981072,2007-09-28,0
ernestjohnson69,tt0192111,2021-09-02,1
karenhall65,tt0120586,2007-04-14,0
matthewmorris47,tt0382810,2008-10-31,1
christopheredwards63,tt1565958,2018-12-22,0
royjenkins03,tt0119349,2013-06-12,0
jeremyrussell48,tt0499556,2019-02-27,0
donaldgarcia66,tt10065694,2002-08-02,1
thomasmartin32,tt1183276,2002-06-03,0
jacquelineroberts88,tt1932718,2003-06-17,1
randylong80,tt0396652,2017-12-09,0
julieking67,tt0351283,2010-05-20,1
judithroberts74,tt6428676,2000-09-07,1
josephsimmons90,tt0910970,2002-12-25,1
jenniferwood62,tt0312549,2011-08-22,0
amandayoung05,tt0470000,2007-07-20,0
ralphhayes81,tt0299458,2013-03-22,1
johnphillips39,tt1182345,2004-10-15,0
garyhall49,tt0785077,2001-03-12,0
louisenelson89,tt10183816,2015-05-14,1
jerryyoung56,tt3208026,2016-09-15,1
davidturner96,tt0380510,2010-05-02,0
steventurner13,tt0144640,2009-02-28,0
brendahoward11,tt6516314,2020-07-20,1
anniehayes09,tt3111426,2020-02-21,1
phillipbailey09,tt0329101,2003-11-10,0
sandracook85,tt0993840,2005-01-15,1
ashleythomas60,tt0108160,2015-11-04,1
tinaallen03,tt1961675,2015-10-02,0
aaronprice26,tt0116581,2016-10-02,0
helenmitchell19,tt0988595,2007-12-20,0
loissmith84,tt1039647,2004-09-05,1
helencollins71,tt0120616,2005-03-08,0
samuelnelson29,tt0221027,2003-06-21,1
katherineperry73,tt3289956,2012-02-12,1
sandrahayes41,tt0102820,2019-03-10,0
joshuawalker45,tt0976222,2023-04-23,0
annieking89,tt0120655,2017-12-03,1
kellycarter75,tt0801526,2001-12-16,1
debraparker02,tt5075662,2023-01-09,1
paulmiller78,tt0473444,2009-03-09,1
albertwhite47,tt14502344,2019-11-29,0
jacquelinerivera31,tt1270842,2006-03-04,0
rebeccatorres38,tt1316536,2002-12-13,0
ireneyoung08,tt6288250,2007-04-21,0
garyedwards82,tt1862472,2000-12-15,0
arthurbaker66,tt0379306,2017-02-21,1
melissastewart50,tt0120524,2005-07-16,0
rubycooper95,tt0104006,2005-12-12,1
robinrobinson60,tt0365885,2007-11-25,1
kennethparker55,tt5713232,2011-11-27,0
aaronrivera03,tt6040662,2003-05-09,0
dennisthompson91,tt0452702,2015-05-07,1
garylong18,tt0119214,2008-10-07,1
scottcook19,tt0117791,2020-02-06,1
richardgriffin40,tt0111112,2015-12-15,1
janetjackson75,tt0462499,2011-12-03,0
michellehughes72,tt0113347,2005-09-09,1
juliepatterson35,tt2265398,2022-12-07,1
randyhughes98,tt6723592,2006-02-25,1
phyllisreed70,tt0433442,2019-06-01,0
catherinegray22,tt2933544,2007-12-10,0
timothymorgan45,tt0443489,2010-09-13,0
carlwatson35,tt3622120,2020-06-07,0
christinagreen48,tt0944834,2017-10-12,1
sarahwilliams09,tt3401882,2020-04-05,1
annecox05,tt1138489,2009-03-13,1
ryanedwards71,tt1704573,2004-03-22,0
janeward98,tt0271259,2018-11-13,0
annross13,tt1113829,2001-03-23,0
louishill35,tt0471041,2022-12-30,0
tinacollins54,tt0172495,2001-09-20,1
carlosparker80,tt1653690,2006-05-24,0
louisedwards70,tt1655389,2023-01-08,0
richardross54,tt1175506,2022-10-23,0
jeffreycook02,tt0099348,2020-10-11,1
theresagonzales26,tt0117951,2018-03-17,1
toddperez76,tt0116361,2003-02-06,1
debrawood75,tt5012504,2012-01-19,1
sarahlewis26,tt7456310,2011-10-02,0
emilycox08,tt0466460,2008-07-31,0
billyroberts02,tt0119707,2010-12-19,1
bettyward89,tt0454987,2003-08-14,0
ryanjenkins34,tt1667353,2007-02-10,0
juliejohnson87,tt0103016,2006-06-20,1
virginiapeterson01,tt4695012,2019-07-17,1
justinbarnes40,tt5598102,2011-04-26,1
kennethcoleman02,tt4974684,2008-08-19,0
williammoore69,tt0101329,2014-07-08,0
phyllisramirez67,tt0105236,2013-09-17,0
seanpowell81,tt0132910,2005-02-21,0
chrisjohnson52,tt9675274,2019-01-08,1
brendathompson14,tt1536044,2020-12-25,0
karenalexander15,tt3554418,2008-10-19,1
pamelalewis37,tt1255951,2022-01-20,1
kellymoore36,tt0364517,2014-09-21,1
ashleytaylor68,tt1179258,2006-11-19,1
johnsanchez01,tt0281358,2000-08-15,0
charlesward14,tt1571234,2004-07-01,1
chrisdiaz09,tt0758794,2018-12-02,1
georgehoward35,tt2247476,2003-11-01,0
matthewroberts47,tt0300556,2001-01-26,1
kimberlyedwards42,tt0101545,2016-01-28,0
thomasroberts19,tt0385277,2008-01-27,0
stephaniebutler63,tt0102511,2004-10-06,1
keithwright65,tt0326208,2002-12-08,0
jackperry47,tt0116830,2013-06-04,1
andreaross80,tt11827628,2012-08-25,0
victoranderson31,tt0795368,2003-12-26,0
nicolewhite70,tt8820590,2012-07-19,1
scottking02,tt2278388,2014-12-08,0
theresaperez64,tt1872194,2015-05-16,1
antoniodiaz69,tt0106613,2012-01-03,1
richardbell54,tt1196204,2004-10-11,0
carlosperez10,tt0146675,2009-12-15,0
donnadiaz39,tt2205401,2004-08-07,1
dennistorres39,tt1305797,2010-08-06,1
andreadiaz15,tt2139555,2014-10-01,1
janeroberts11,tt5083702,2020-09-30,1
gloriabrooks14,tt3909336,2012-05-22,0
dianebennett51,tt0397044,2013-02-11,1
alicecooper16,tt0264796,2011-09-09,1
joepowell60,tt7905466,2006-01-22,1
jessicaroberts14,tt2102496,2013-10-18,1
antoniocampbell67,tt9484998,2009-03-09,0
gloriataylor25,tt13207508,2019-04-04,1
carloshill87,tt0107756,2023-04-15,1
christopherrobinson49,tt1575694,2012-06-02,1
walteredwards22,tt0132477,2003-02-08,1
phyllisprice48,tt1555064,2015-08-31,1
lawrencewashington01,tt8364368,2005-12-13,0
philliprichardson15,tt1620719,2006-01-25,1
andrewjones55,tt10280276,2014-12-28,1
janetbell62,tt0104850,2022-01-11,0
earlsanchez03,tt12108622,2009-05-03,1
karencox01,tt0117420,2005-12-03,1
shawnlopez45,tt0405296,2022-11-30,0
dorisjames58,tt1798243,2000-02-10,0
antoniosanders55,tt6063090,2005-07-23,0
anthonybennett78,tt1433540,2014-04-03,1
edwardharris28,tt21106646,2004-12-18,0
marialopez15,tt4714782,2010-02-14,0
juanfoster50,tt6320628,2014-06-25,0
heatherhall11,tt0236027,2001-04-08,0
ruthbell47,tt0303816,2004-01-11,0
stephenbutler59,tt0168501,2002-11-15,0
ashleysimmons61,tt0112697,2010-07-08,0
stevenross66,tt0850253,2006-06-03,0
earlthompson64,tt0905372,2000-09-29,0
janicecooper15,tt0118884,2023-04-17,1
geraldbrown17,tt1160419,2001-06-06,1
carlosmartin09,tt0371724,2007-11-02,0
dorothycarter27,tt0117887,2020-12-12,1
christinajackson21,tt1588173,2017-05-10,0
rebeccagarcia01,tt2113681,2003-08-24,1
waynewright56,tt0099850,2005-10-14,1
ronaldharris64,tt5688068,2002-12-03,0
josephbarnes79,tt0108255,2012-08-31,0
heatherwright21,tt0280653,2020-11-26,0
jonathanalexander78,tt0335119,2011-08-07,1
michellewalker98,tt0291172,2019-10-31,0
philliphayes00,tt0443456,2011-09-02,0
judithpatterson43,tt0305357,2013-06-10,0
jeremythomas21,tt1535108,2021-06-25,1
frankwilliams18,tt0250494,2000-04-15,0
randybrown72,tt0960790,2019-01-24,1
christinewood17,tt0778661,2004-01-22,1
beverlyjohnson99,tt0448115,2006-10-14,0
jeremythomas21,tt3907584,2018-06-19,1
eugenenelson60,tt4266638,2014-09-20,1
kennethmoore55,tt0141974,2010-08-28,0
justinthompson29,tt1226753,2006-06-06,1
jimmypatterson35,tt2882328,2011-01-17,1
toddscott09,tt10451914,2009-04-16,0
roybrooks58,tt1045772,2002-09-26,1
lauraallen85,tt0100419,2003-03-12,1
janicecarter73,tt1204977,2002-01-21,1
thomasramirez88,tt3312868,2003-11-24,1
melissahughes05,tt1932718,2004-08-21,1
virginiaharris25,tt4995540,2004-01-19,0
michellewhite87,tt1233227,2009-07-08,1
georgeross30,tt0209958,2013-05-09,1
helenjohnson08,tt3922818,2004-12-08,0
debrascott54,tt0311289,2001-04-22,1
keithbailey42,tt1542768,2018-12-18,1
patrickbutler75,tt11576124,2000-05-12,1
jonathangreen68,tt0099939,2006-02-11,0
deborahhayes98,tt0132347,2003-01-19,1
terrycoleman45,tt0104692,2010-10-09,1
roycook66,tt10228134,2016-11-04,0
jenniferturner49,tt10714856,2019-02-24,1
andreawatson24,tt0117420,2003-10-04,1
gloriaperez27,tt0117705,2019-10-27,1
walterpowell50,tt0983213,2004-01-31,0
melissaclark08,tt7147540,2012-11-14,0
louisehenderson13,tt1220214,2017-09-30,0
ireneroberts89,tt1673702,2010-09-15,0
loisjones46,tt0120102,2017-10-09,0
stevegarcia46,tt11252440,2016-12-07,0
karengriffin28,tt0454876,2009-03-22,1
aaronperry00,tt0271263,2007-08-12,1
larryflores84,tt0111201,2000-05-21,0
carolynrogers08,tt0466839,2018-11-26,0
justinadams46,tt7832124,2005-06-20,0
jimmythomas58,tt0105682,2008-09-14,0
lawrencesanchez04,tt1606389,2001-07-14,0
loritorres19,tt0114214,2013-01-15,1
donaldcollins32,tt3733774,2004-03-12,1
haroldjames06,tt6322922,2001-07-21,0
brucejames64,tt2103254,2001-11-04,1
samuelroberts71,tt6704776,2011-06-09,1
jacquelinemoore20,tt1866249,2011-07-04,0
jeremygonzalez02,tt7638348,2012-12-09,0
williamthomas01,tt3203606,2008-02-14,1
rebeccagray18,tt0118301,2015-07-19,1
johnmartin33,tt0120596,2014-05-13,0
fredevans53,tt0103924,2009-02-09,0
janicehayes19,tt0119217,2015-02-03,1
jeffreyanderson04,tt0478304,2013-09-01,1
kathrynlong37,tt0108399,2015-04-13,0
kennethward72,tt0280491,2009-11-29,1
marygray59,tt6302160,2005-07-03,1
carolpeterson28,tt0376541,2010-07-09,0
phylliskelly82,tt0246894,2015-10-05,1
lorithomas87,tt1139797,2012-07-12,1
thomaswilson75,tt0913354,2022-04-14,0
denisebell38,tt0375154,2017-08-26,1
dianaclark43,tt0103030,2019-10-01,1
shawnbrooks98,tt0451850,2021-09-05,1
virginiaprice99,tt0362270,2000-09-04,0
margaretcook01,tt3469910,2008-10-21,1
lauracampbell50,tt0118845,2022-08-06,0
lawrencethomas25,tt5774060,2009-08-21,1
annsanchez45,tt3618822,2006-01-25,1
jessewilson32,tt0291376,2021-01-25,0
robinharris73,tt11291274,2011-12-24,0
beverlyroberts38,tt2125608,2013-01-15,0
johnnywhite13,tt0104652,2005-07-23,0
albertwalker35,tt1103153,2021-11-13,0
eugenecampbell94,tt1877830,2008-07-13,0
paulawalker84,tt2617828,2012-04-16,1
ernestsanchez59,tt2865120,2016-10-13,1
kevinrogers86,tt0800320,2021-03-03,1
teresalong42,tt0479500,2005-03-12,0
clarencecampbell53,tt1082807,2005-02-24,1
jerrytaylor81,tt10230994,2007-02-26,0
markevans23,tt0358135,2002-08-02,0
jasonscott26,tt11245972,2004-02-13,1
jacktorres10,tt0099615,2006-01-02,0
earlevans52,tt0490076,2004-05-15,1
ralphfoster78,tt14309446,2015-03-13,1
louislopez89,tt0279889,2001-10-12,0
roywood52,tt0107050,2016-11-21,0
craigrichardson04,tt1772288,2018-06-12,0
barbarajenkins88,tt1322333,2004-07-14,1
