userID,genreID
fredcox33,g03
melissalewis54,g13
carolhall09,g17
andrewbarnes30,g06
fredmurphy07,g11
bonnieroberts71,g20
jerryallen75,g05
jacquelineflores13,g14
philipevans81,g02
dorothyparker91,g05
alanbailey54,g13
albertbaker13,g01
sandraclark81,g11
marysanders16,g09
anthonybrooks89,g21
johnkelly62,g02
matthewfoster67,g13
mariebryant90,g00
walterfoster10,g17
heatherwood82,g17
teresacook88,g15
marycooper44,g05
franklewis38,g20
janetprice65,g13
christinecoleman00,g21
rubyevans65,g03
susanmurphy67,g10
judithnelson49,g20
brendajones79,g07
clarencehughes88,g16
frankwalker84,g04
jeffreyharris63,g00
laurabrooks02,g09
tinabrooks53,g02
russellrichardson93,g03
christinejohnson69,g04
dianewatson11,g19
phillippowell90,g10
ralphmartinez18,g21
frankjackson66,g01
bettypatterson67,g04
jessicaprice99,g21
catherinehernandez21,g07
carolynbryant29,g12
carlhenderson44,g20
raymondparker28,g14
seanrobinson89,g15
annielopez10,g18
marksanchez26,g09
larrymorgan97,g01
ronaldramirez39,g21
dianerodriguez75,g16
marydavis25,g08
emilycarter73,g07
adammoore93,g08
adamjames52,g09
anniegray53,g16
normayoung77,g15
robinrichardson38,g01
cynthiahernandez15,g06
seanwatson41,g10
gregoryross18,g08
tammyjames67,g01
christinetorres62,g05
timothymorris11,g21
juanparker85,g07
stevenelson50,g19
mildredbailey71,g09
denniswhite11,g01
eugenediaz84,g21
shawnbrooks98,g08
doristorres44,g18
keithpeterson67,g15
albertkelly62,g08
bobbyfoster88,g02
dianeross55,g11
angelasimmons65,g04
donaldreed05,g14
brendasmith15,g11
dianascott82,g02
bettyrogers53,g03
evelynrogers73,g05
anthonyhughes27,g18
jamesdavis48,g02
helenlee25,g21
judithbaker41,g09
haroldadams80,g09
michaeljames48,g12
johnbutler23,g14
stephaniemitchell92,g03
michellewashington12,g09
davidthomas11,g17
loribarnes91,g19
jeffreypeterson22,g00
ruthanderson98,g16
wandalewis03,g01
josephnelson22,g20
georgehernandez76,g21
bonnieking18,g04
joycethompson34,g21
anthonyjones87,g00
kennethcarter35,g10
juliejenkins51,g04
jeanthomas33,g21
charleslong35,g12
carlthomas14,g08
kathleenkelly78,g07
aarontorres15,g06
jasonbutler90,g06
marthakelly06,g14
marksanchez26,g01
shawncarter99,g15
dianebutler25,g08
harrywashington11,g20
judithgray46,g02
jacquelinerodriguez07,g03
howardrussell34,g18
aaronlong77,g04
nicolegray64,g17
jacquelinelong22,g09
annbailey54,g07
ryanharris35,g08
georgelopez90,g08
lindabryant31,g20
howardkelly75,g11
dennislong02,g20
frankphillips55,g03
emilyhill04,g02
nancypowell23,g15
karendiaz16,g15
caroljones21,g18
williammartin18,g21
carolynkelly86,g08
louisewood35,g06
rebeccasanders78,g03
julieedwards79,g02
aaronanderson88,g04
gloriahughes73,g12
dennisgriffin96,g19
jennifergreen04,g01
richardyoung16,g15
sarahroberts51,g01
adamhenderson48,g13
stevenbutler16,g01
matthewbailey53,g16
carldavis03,g14
theresamartinez63,g11
willierichardson77,g03
carloscampbell55,g11
jeffreymartinez35,g17
ernestevans38,g12
juangarcia79,g02
dorishayes19,g19
robertflores65,g18
phillipmorris80,g05
annhenderson95,g21
stevejones13,g01
russellwashington76,g06
janicehayes19,g13
fredmitchell22,g13
judylewis90,g18
rogerrichardson97,g03
sandraallen30,g19
carlgonzalez89,g06
ireneevans74,g10
garyking47,g06
jeffreywatson63,g04
matthewallen38,g07
billyhoward47,g13
cynthiacoleman16,g01
shawnthomas17,g03
paulapeterson38,g21
eugenefoster97,g20
samueltaylor32,g13
clarencecooper12,g08
henryjackson08,g17
martinharris47,g19
carolyngray24,g05
jessemiller96,g18
billybryant31,g19
royrussell59,g11
toddjames16,g00
jeanthompson46,g19
brendacampbell49,g14
helentaylor09,g18
stephencook02,g10
jeremyreed00,g18
peterbailey73,g12
janewood24,g05
pamelasmith11,g07
francesmoore58,g19
christinawhite35,g20
douglasjohnson50,g07
patriciaking86,g14
dianehayes66,g16
mariarussell09,g17
kennethflores40,g01
phillipjenkins62,g00
loisscott34,g06
lawrencejackson73,g06
annieperry47,g03
alicecampbell91,g12
kennethbennett44,g20
paulabarnes92,g18
waynehernandez88,g05
sharonroberts22,g04
clarencerodriguez56,g14
carolynrobinson85,g02
anniebennett57,g20
clarencepowell57,g19
peterphillips47,g07
davidward51,g18
jameswalker93,g07
marilynflores96,g19
georgehenderson81,g21
jimmysanchez56,g05
tammymiller00,g06
amandaross15,g17
rachelmiller41,g16
jimmyharris63,g11
joanroberts34,g12
scottmurphy33,g19
rubygarcia79,g00
brendabryant26,g00
clarencerogers74,g14
terryhoward83,g01
josephmartin38,g13
fredhoward89,g19
judyjones62,g19
jonathanlopez53,g13
emilybennett51,g02
kathrynlong37,g07
franksanchez55,g19
frankhayes67,g09
aaronjohnson39,g08
patrickwright58,g20
justincoleman31,g15
johnbell25,g20
rachelroberts58,g13
tinajames80,g06
alberthughes28,g12
franksmith69,g04
garywilson20,g02
walterjackson76,g12
kellyprice61,g05
heatherturner09,g08
lillianrichardson26,g10
annieanderson76,g14
dorothymiller73,g14
laurarodriguez27,g04
annacarter75,g02
mariaclark54,g05
theresahenderson07,g14
marilynsanchez80,g01
nicoledavis85,g13
glorianelson96,g21
kathymurphy69,g09
ryanjames21,g12
markmartin05,g20
joebutler35,g05
tammybell31,g00
bobbyperry00,g03
jamesperez42,g21
juansanchez04,g13
elizabethgonzalez52,g04
teresawhite64,g18
marietorres08,g04
terryrobinson94,g19
williecooper39,g06
larrystewart97,g17
judyrivera04,g15
geraldcook04,g15
jonathanlee59,g04
joshuabutler18,g14
marycampbell95,g21
lillianscott73,g18
jerryevans59,g15
keithadams18,g02
ryanfoster62,g00
albertsanchez08,g13
gloriacollins63,g21
kellygriffin04,g02
ernestrussell74,g05
jameskelly86,g09
phyllishill77,g18
bruceyoung88,g19
toddjenkins38,g14
judybarnes10,g19
mariahill29,g08
louiscook97,g16
jimmyking35,g08
jeanbryant90,g10
aaronhenderson19,g21
scottclark48,g18
danielbennett65,g09
normapatterson95,g05
robinnelson65,g01
bobbysanchez41,g13
theresamitchell38,g15
bettycook58,g17
geraldbrooks98,g21
martinpeterson03,g16
josephalexander18,g20
robertgriffin42,g19
clarencerussell91,g19
tammygonzales16,g03
rachelpowell37,g19
edwardlee95,g06
marieedwards01,g21
katherinealexander69,g13
walterperry30,g04
philipramirez53,g12
georgeyoung09,g10
francesperez46,g16
christopherbarnes00,g17
eugenehughes65,g08
joemoore97,g18
mariapatterson75,g08
susanevans88,g07
clarencebennett65,g11
garycollins88,g03
thomashughes39,g08
michaelmoore15,g15
karencarter08,g14
kevincampbell37,g11
waltergonzalez32,g21
arthurscott52,g11
deborahcook55,g04
gloriapowell99,g12
rogermartinez97,g01
judythompson28,g03
sarahall23,g00
geraldkelly27,g03
jackgarcia49,g00
loridiaz86,g19
bonniebailey19,g10
phillipbarnes97,g15
fredhoward89,g12
chrismitchell00,g11
georgebarnes53,g02
ronaldbaker47,g03
stevebrown70,g13
emilymiller22,g17
jeffreymorris56,g04
rebeccascott27,g14
douglasramirez70,g14
frankperez76,g05
brianbutler70,g18
fredrogers71,g15
kennethpatterson07,g05
peterwilliams06,g16
randygriffin28,g19
eugenemiller12,g10
johnrivera38,g21
ralphnelson95,g20
stevegonzales44,g10
patrickross24,g02
jasonbell59,g04
larryturner77,g16
steventorres03,g05
kimberlywashington41,g00
eugenegonzales53,g17
arthurjenkins02,g14
ernestnelson87,g17
pamelaevans55,g16
terrysanchez78,g09
chrisjones06,g04
ruthgonzalez84,g13
margaretlewis14,g06
louisethomas18,g05
roybrooks58,g14
haroldward03,g06
beverlyharris03,g14
katherinetaylor97,g06
billyward59,g05
andreabailey26,g18
brendabennett61,g15
christopherflores47,g16
adammoore93,g05
beverlyallen47,g18
keithcollins00,g04
rogerking01,g20
martinmartinez55,g01
frankgreen12,g05
ryangreen62,g13
robinroberts59,g07
anniebarnes74,g01
fredramirez09,g17
dorothyphillips84,g18
petergonzalez36,g11
loisrussell58,g03
robertthompson27,g14
carolwood48,g11
aaronhayes39,g08
katherinerogers91,g17
lawrencerodriguez64,g05
briancampbell27,g04
shawnparker16,g05
francesdavis11,g08
philipsmith39,g12
benjaminscott55,g19
jenniferfoster45,g12
gregorytorres33,g07
robertross48,g07
amygonzales80,g19
ralphrobinson73,g10
dorothyjenkins08,g13
josehayes90,g07
christopherphillips13,g05
lisagonzales70,g12
angelahenderson42,g21
ashleymorris10,g17
wandayoung81,g00
ruthjenkins16,g17
dennisanderson96,g08
janetrichardson11,g17
randydavis30,g10
christopherbarnes00,g12
markyoung32,g19
loisflores44,g04
christinamitchell11,g12
jessecooper44,g11
paulpowell55,g08
justinharris54,g12
briancox93,g17
alanjones67,g08
gloriatorres12,g09
alanrobinson98,g20
gloriamartinez33,g04
joanbell38,g14
raymondtorres45,g08
kellyrussell67,g16
judithhoward01,g03
clarencewood97,g12
denisesimmons41,g08
michaelbailey24,g16
annflores72,g19
keithbarnes92,g11
albertking40,g04
louismurphy44,g17
ronaldhughes99,g13
rubymartinez20,g17
louishughes13,g11
louiswalker83,g17
martincook30,g20
terrygarcia06,g05
martinjones07,g05
denisekelly01,g03
jamesmitchell71,g07
timothyperez64,g10
johncollins00,g21
mariabailey87,g00
brendarussell63,g08
stevelopez63,g11
josephperez20,g19
royrivera50,g17
randypowell74,g14
cherylbarnes77,g00
virginiacollins08,g07
marydiaz65,g16
aaronperez00,g19
marilynrogers49,g00
katherinekelly72,g02
andreahernandez07,g08
jonathanhernandez71,g16
ralphrussell37,g02
aaronhughes74,g17
marthalewis49,g18
joanharris10,g04
nicolethomas70,g06
cherylrodriguez29,g20
amandagreen44,g00
raymondpeterson67,g17
thomaspeterson51,g03
rachelclark35,g06
scottbrooks09,g17
jerrycampbell35,g03
brandonadams41,g11
andreaalexander72,g00
howardrodriguez45,g11
larryalexander85,g21
ernestross00,g04
howardhill19,g08
robertwilson83,g14
jacquelinehoward03,g21
ernestjames67,g13
joserodriguez96,g11
henrylee73,g12
amandajohnson24,g06
margarethoward62,g14
adamkelly45,g03
carolynjones09,g12
ashleybrown51,g00
timothyclark64,g20
paulroberts62,g08
paulramirez31,g11
rogerpatterson03,g11
shawnbaker47,g13
jeanmartinez24,g03
brianhill49,g16
gloriasanders65,g03
robertrichardson91,g19
bettygarcia39,g15
mariecox05,g06
arthurcooper86,g19
jimmywhite72,g06
janicewood45,g18
lisathompson35,g19
carolwright67,g11
janiceallen36,g20
kennethyoung11,g16
erickelly44,g01
donaldbarnes87,g05
rosehernandez25,g02
scottrobinson77,g07
joserivera83,g19
scottperry41,g08
marywilliams13,g13
dennissanchez67,g13
jeremypowell56,g06
jamesrobinson15,g09
frankhall68,g18
katherinelee14,g17
brucejones88,g19
marielopez19,g20
christopherwilliams68,g03
anthonybryant95,g01
rosehughes14,g02
howardbaker29,g06
phyllismartinez95,g11
larrylopez89,g21
peterwalker65,g20
eugenegarcia59,g03
loispowell89,g13
billybrooks28,g00
franceswhite52,g17
joseprice16,g01
nicolelewis94,g19
donnamitchell24,g12
williamrobinson95,g10
ernestpeterson41,g07
christinahill99,g20
lauralopez93,g04
nancygonzalez33,g06
helennelson02,g21
justinrobinson88,g18
jerryrichardson21,g15
seanross90,g15
benjaminward38,g05
loisdavis12,g03
joewood15,g19
lisaroberts25,g12
melissajenkins76,g05
jeanlopez03,g14
christinethompson31,g09
dorisdavis47,g06
helenflores63,g08
richardtaylor31,g17
stephaniediaz10,g10
debrarussell32,g10
joanthompson36,g11
laurahayes15,g15
toddbarnes62,g11
nicholashall78,g01
ruthevans29,g08
jesseallen04,g21
ernestwood36,g03
jessediaz77,g13
elizabethrobinson00,g17
brianlong59,g00
walterhenderson81,g09
fredphillips63,g09
ronaldhernandez36,g13
eugenemorgan35,g00
marygray59,g15
sharonbailey97,g17
tinaalexander21,g19
rogerrodriguez50,g05
marierogers93,g00
josephsimmons90,g04
lilliansimmons11,g10
joycelewis67,g03
evelynclark29,g13
emilystewart33,g12
mildredprice25,g10
debrareed33,g02
robinlewis10,g21
martinperez95,g10
irenerobinson56,g19
williejames72,g14
charlesjohnson95,g03
anniecoleman13,g15
mildredthompson38,g12
amandabennett97,g03
kathysmith07,g10
judyjenkins71,g17
wayneward42,g18
judygonzalez02,g08
billyhayes59,g04
franceshughes61,g13
alanhenderson67,g13
lisareed93,g11
kathrynwashington65,g14
billyhughes62,g10
samuelroberts71,g07
angelaprice86,g18
clarencesanchez75,g19
rogerdavis45,g20
chrisbrown90,g20
shirleyanderson90,g18
harrydavis79,g09
joecook62,g15
albertjenkins28,g10
justinwilliams66,g20
emilycampbell48,g16
joycerodriguez08,g00
michaeldiaz88,g03
patrickcampbell90,g00
loisturner62,g08
phyllisharris89,g08
mariewashington26,g07
mildredpatterson83,g00
janicemartin25,g15
williamperry57,g07
carlramirez23,g17
rubybrooks12,g21
franklong79,g09
garyjenkins13,g19
howardtaylor99,g20
richardtorres78,g10
dianawashington37,g02
marietorres08,g18
richardwood58,g09
dianejackson63,g08
sarahdavis14,g16
joshuaharris61,g19
donnaphillips41,g00
stephaniemiller38,g05
jessicacooper20,g20
melissadavis28,g13
timothyhall78,g15
joantorres93,g07
billyhenderson57,g11
wayneanderson91,g01
donnapowell26,g09
eugenefoster97,g07
michellecollins09,g06
dianegonzalez50,g16
antoniostewart72,g10
larryphillips04,g18
phyllislewis22,g20
benjaminturner34,g19
christopheralexander52,g09
brandonroberts62,g16
heathercarter02,g15
danielramirez80,g16
jamesscott36,g03
andreaprice96,g06
sarahhill28,g07
stephaniemiller38,g21
ericsanders70,g11
angelabarnes91,g09
craigcooper36,g11
johnevans10,g19
kevinjackson47,g01
ruthperez38,g14
melissalopez42,g08
victorroberts01,g18
paultorres96,g12
danielthompson79,g12
keithanderson57,g11
harryross10,g07
gregoryhenderson35,g08
randyprice14,g04
marthabennett58,g19
seanhernandez00,g07
joeparker65,g18
theresahill94,g08
raymondrichardson29,g19
sandraperez46,g03
rubyparker08,g05
brendabrown59,g14
jimmymorris90,g18
andrewross38,g15
edwardcox20,g12
elizabethwright95,g16
douglaspeterson19,g13
joshuasanders92,g14
timothycoleman62,g14
stephaniekelly35,g20
barbaramoore98,g00
ryancoleman02,g11
carolyngriffin71,g04
amyrichardson14,g00
juliegarcia39,g10
karenedwards30,g09
ronaldallen11,g07
lauraroberts80,g01
stephaniegarcia87,g10
matthewturner97,g17
kathleenwatson49,g21
maryrogers33,g19
mariaphillips96,g08
amandabailey71,g08
juancollins51,g17
beverlywhite14,g13
louisecollins88,g20
rachelcoleman56,g14
katherinekelly72,g00
emilyparker98,g19
annieflores39,g02
seangonzalez06,g15
russellrichardson93,g14
judithrodriguez62,g20
racheldiaz63,g20
toddsimmons59,g07
henryrivera47,g03
dorisparker23,g17
marilynmorgan49,g02
margaretmitchell78,g13
ralphclark91,g03
annreed84,g03
rebeccacook82,g01
kevinking64,g05
arthurgray36,g17
francesgray02,g14
bonniethomas66,g15
stevenward59,g02
josephdavis96,g15
deborahhoward52,g09
brucegarcia97,g13
normapeterson78,g08
sandrahernandez64,g17
teresayoung80,g02
judithjenkins30,g00
toddhernandez37,g05
shirleygonzalez54,g06
shawnrobinson01,g06
dorisking62,g19
garystewart04,g13
georgeperry18,g01
charlesroberts37,g04
steveclark91,g04
josediaz39,g21
debrasanders31,g12
margaretgonzalez99,g00
anniegray53,g01
rebeccaparker83,g16
janetlewis82,g12
earlsanchez03,g10
jenniferwilliams62,g00
patriciasmith50,g00
cherylphillips52,g08
johnnyrussell15,g05
bettywood19,g00
arthurbutler04,g17
harryrodriguez92,g15
kathrynwilson93,g07
joankelly58,g06
jonathanflores23,g15
roselee14,g17
aaronprice26,g08
michelleedwards20,g07
janethernandez48,g21
angelaward09,g11
loisevans69,g00
kennethmurphy76,g16
jackmartin29,g18
michaeltorres08,g04
craiggreen56,g15
mildredhoward09,g15
rebeccalong35,g15
debratorres17,g00
jonathanbarnes07,g09
arthurgray36,g08
anniemitchell27,g09
rebeccasmith16,g10
christopherkelly97,g00
royking12,g05
tammytorres95,g03
keithbutler29,g15
jacquelinegray47,g18
robinalexander63,g20
richardmoore06,g14
scottward22,g15
emilythompson63,g12
russellcooper30,g09
virginiagarcia62,g09
russellbryant20,g01
jeffreybell75,g08
cherylclark54,g02
fredbell39,g20
donaldhenderson32,g09
shirleysimmons03,g18
pamelarogers27,g01
karenrussell20,g10
rubyperry51,g02
geraldwilliams20,g03
katherinediaz67,g15
margaretlee25,g17
catherinegriffin75,g14
joanward65,g14
jasonwalker17,g01
saraperez66,g13
paulapowell12,g18
rubybennett19,g12
chrisgray12,g08
benjaminbell28,g13
lisabennett67,g01
charleshenderson36,g14
richardwilliams15,g14
markrobinson59,g15
wandareed88,g07
williamrodriguez62,g14
rubyhall36,g14
stephaniebrown86,g13
joyceanderson04,g08
johnroberts96,g15
amycooper87,g09
ralphrobinson73,g00
jeffreyjohnson84,g14
mariewilson51,g11
paulperry96,g20
tinawashington84,g05
williecook75,g20
brucecoleman18,g05
kevinbaker70,g07
douglasbryant93,g13
ronaldperry07,g14
shawnmartinez12,g07
shawnrobinson01,g15
dennisharris72,g20
annelewis67,g15
ruthwilson73,g12
bonniegray20,g11
anthonyyoung51,g12
jenniferjames19,g05
antonioadams42,g13
judithjackson87,g09
juanmartin39,g15
billyjohnson12,g16
janetevans60,g07
normabailey62,g10
marywalker95,g17
helenrussell74,g05
johnnysanchez11,g08
johnnywashington24,g14
judysanders91,g10
ashleywhite15,g15
lisahenderson37,g02
elizabethwood47,g17
ralphgarcia53,g02
phillipbarnes97,g01
georgerodriguez78,g05
josejones98,g03
garygriffin73,g07
aaronwhite96,g04
seanpeterson50,g18
ronaldhall82,g13
paulevans55,g10
terrywood20,g03
christophercox57,g13
royyoung63,g17
fredsanders26,g13
christinewatson04,g07
arthurlong81,g05
brendastewart42,g10
nicolebrown78,g19
kathleenmartinez24,g12
philipjones85,g19
mildredbrown16,g20
jeanmurphy63,g08
sarahpatterson15,g09
dorismurphy35,g04
jackcoleman00,g02
tammyramirez90,g18
christinecooper88,g00
donaldcooper71,g17
heatherpatterson99,g15
brandonstewart67,g17
brucecampbell19,g07
adamlee17,g17
denisecollins04,g13
jeremyhernandez38,g02
roymorris91,g02
louisebennett27,g20
josehill77,g19
heatherbryant42,g13
arthurstewart07,g00
angelarichardson68,g13
martinwalker93,g07
brucetaylor96,g20
lillianwatson09,g05
emilyjones19,g10
gregoryward38,g06
gloriatorres12,g07
michelleramirez55,g07
maryallen56,g00
stephenwright94,g13
timothywatson28,g14
philipdiaz07,g02
arthurjenkins02,g17
phillipwilliams55,g13
jasonbarnes73,g15
nancyrobinson43,g14
joshuareed57,g06
jameslopez79,g17
randypeterson14,g06
phyllisrogers23,g14
beverlyrivera30,g09
adamrobinson20,g17
kennethross90,g01
nancyrodriguez76,g05
nancyharris25,g12
annahughes18,g09
cherylprice99,g00
roycollins36,g00
ronaldgarcia31,g18
phillipramirez86,g12
rosesimmons99,g11
katherinesimmons79,g05
francesmurphy62,g20
christopherlewis91,g21
janicebrown57,g12
waynelee76,g16
joyceanderson04,g13
geraldjohnson37,g06
shawnbailey84,g03
sarahmartinez88,g14
louiserichardson69,g20
georgediaz68,g03
phyllispeterson91,g16
brucerogers71,g12
joethompson34,g16
seanjones54,g15
christhomas35,g00
scottgarcia62,g18
josephmorgan68,g01
josestewart81,g20
carlmartin05,g01
patriciapatterson63,g06
josebutler06,g02
williamgonzales75,g05
brandonrivera83,g02
stevesimmons67,g13
harryalexander99,g16
henrybarnes95,g15
patrickmiller34,g10
paulagonzales63,g08
judiththomas23,g15
ernestgriffin20,g06
henrygray38,g11
jeffreymartin74,g09
rebeccadavis08,g05
sarahernandez21,g08
phyllishoward57,g21
juliamiller98,g12
kathyflores07,g04
ronaldyoung25,g17
jacquelineallen18,g18
donnacook83,g07
dianarichardson03,g09
ruthlopez73,g02
lillianjames26,g14
debraalexander90,g05
jameswright79,g21
jerryhall27,g18
kennethross90,g10
shawnramirez56,g18
josetorres24,g17
earljenkins41,g14
andrewsmith14,g11
deborahlong78,g09
rubypowell63,g12
patrickrodriguez90,g11
juliaparker98,g04
johnnylewis72,g07
robinbryant68,g06
brendacoleman04,g17
heathermitchell90,g21
alanparker35,g10
ralphsanders31,g02
lawrencegonzalez67,g09
wandahughes85,g02
carltaylor83,g07
